year,context,target,task_a_label,task_b_label,task_b_stdev,id
2016,"Die größten sozialen und ökologischen Folgewirkungen der Nachhaltigkeitsberatung entstehen durch die Umsetzung der CSR-Aktivitäten beim Kunden, also in den Unternehmen selber und reichen sogar bis zu deren Zulieferern. Die Überprüfung von Nachhaltigkeitskriterien im Handlungsfeld ""Beschaffungswesen"" ist aufgrund der Betriebsgröße und der geringen bezogenen Mengen von untergeordneter Bedeutung. Die direkten Lieferanten werden bewusst nach ökologischen und sozialen Nachhaltigkeitskriterien ausgewählt.","Vorrangig werden vorbildlich nachhaltig wirtschaftende deutsche Mittelständler als direkte Lieferanten gewählt, die Produkte mit hohen Sozial-/Umweltstandards anbieten (wie z.B. [NAME] für Büromaterialien, [NAME] für zertifizierten Ökostrom).",4,0.6666666666666666,0.0,54r3
2016,Dementsprechend und aufgrund der Unternehmensgröße wurde bislang keine korruptions-beauftragte Person im Unternehmen bestimmt. Der Geschäftsführer verantwortet alleinverantwortlich die Vertragsbestimmungen und ist somit auch für die rechtskonforme Einhaltung zuständig. Der Geschäftsführer fühlt sich der Tradition des Ehrbaren Kaufmanns verpflichtet und handelt entsprechend mit diesem Selbstverständnis.,Zudem wird analog und verpflichtend der Ethikregeln des [NAME] (Mitglied und Regionalgruppenleitung) gehandelt (siehe auch 6. Regeln und Prozesse).,20,0.4444444444444444,0.15713484026367722,55r3
2016,"In der Mitarbeiterzeitung sowie im Intranet und auf regelmäßigen Betriebsversammlungen informieren wir sie zudem ständig über aktuelle Vorgänge im Unternehmen. Wir motivieren unsere Mitarbeiterinnen und Mitarbeiter, sich aktiv an der Entwicklung des Unternehmens zu beteiligen. Unsere Managementansätze und das Nachhaltigkeitsprogramm sorgen dafür, dass Mitarbeiterinnen und Mitarbeiter aus unterschiedlichen Bereichen der [NAME] zur Erfüllung der Nachhaltigkeitsziele beitragen.",Über das Betriebliche Vorschlagswesen können unsere Beschäftigten Wünsche und Vorschläge äußern.,14,0.7777777777777777,0.3142696805273545,56r3
2016,"Unsere Angebote konzentrieren sich auf die nachhaltige Entwicklung von Unternehmen, Organisationen und Gesellschaft. Dafür bieten wir Experten- und Wissens-Dienstleistungen an. Als reines Dienstleistungsunternehmen liegen unsere größten Risiken im Bereich der Emissionen in die Luft durch Mobilität, Büro- und Internetnutzung.","Auf der anderen Seite tragen wir aufgrund der Unternehmensgröße unserer Kunden besonders außerhalb von [NAME] (bei unseren Kunden) zu größeren ökologisch-sozialen Verbesserungen bei, als es uns innerhalb von [NAME] möglich wäre.",2,0.2222222222222222,0.15713484026367722,57r3
2016,"Alle Mitarbeiter haben Bahncards (mind. BC 50), die Bahnreisen mit 100% Ökostrom garantieren. 2. Bürobetrieb: Büroartikel und Ausstattung für unser Büro beschaffen wir möglichst nachhaltig: Büroartikel und Papier bei [NAME], Nahrungsmittel in Bioqualität und IT Ausstattung, z. T. gebraucht, bei Druckerpatronen nutzen wir refill-Produkte. Die Nahrungsmittelbeschaffung erfolgt über einen Kölner Lebensmitteleinzelhändler, der im Bereich Nachhaltigkeit Vorreiter ist.","Um Verbesserungspotentiale zu erkennen, orientieren wir uns am [NAME].",1,0.3333333333333333,0.0,58r3
2016,"Generell herrscht bei der [NAME] ein freundschaftlicher und familiärer Umgangston. Teamarbeit ist für uns erstrangig und für uns eine Leichtigkeit. Unser Grundsatz ist: ""Qualität kommt von Menschen"".",Diese fördern und leben wir auch.,2,0.0,0.0,59r3
2016,"In der jährlichen Projektplanung der Bank werden nachhaltige Aspekte als separate Dimension betrachtet und ausgewertet. Die Balanced-Scorecard der Bank, die quartalsweise aktualisiert wird und Bestandteil der Gesamtbankstrategie ist, enthält auf allen wesentlichen Ebenen Leistungsindikatoren, die aus dem Nachhaltigkeits- und Umweltmanagement induziert sind. Über das Nachhaltigkeits- und Umweltmanagement wird in der internen und externen Kommunikation regelmäßig ausführlich berichtet.",Die Verantwortung ist in den Stellenbeschreibungen und in Organisationsanweisungen festgeschrieben.,6,0.8888888888888888,0.15713484026367724,60r3
2016,"Zu guter Letzt bedeutet fortschreitende Globalisierung und vernetzte Welt auch, dass ein unerlaubter Zugriff auf die im Unternehmen gespeicherten Daten von überall auf der Welt erfolgen kann. Hier muss das Datenmanagement (wer verarbeitet wann, welche Daten, wo und wie sind diese gespeichert?) entsprechende Vorsorge treffen. Diese Punkte haben einen wesentlichen Einfluss auf unser Geschäftsgeschehen, da sie Motor unserer Tätigkeit sind.","Um unsere bisherigen Einschätzungen zu prüfen und uns vor allem noch stärker an Kunden und anderen Stakeholdern auszurichten, ist mittelfristig eine ausführliche und methodisch hinterlegte Wesentlichkeitsanalyse aus externer Sicht unserer Stakeholder geplant.",2,0.7777777777777777,0.15713484026367724,61r3
2016,"ReUse - [NAME] verlängert Produktlebenszyklen, indem der Umweltdienstleister hocheffiziente Systeme zur Rücknahme, Sortierung und Wiederverwendung von Wertstoffen einrichtet. ReCycle - Wenn die Möglichkeiten der Abfallvermeidung und -reduktion ausgereizt sind, rückt das Recycling in den Fokus. [NAME] entwickelt moderne Lösungen zur Kreislaufführung und produziert hochwertige Recycling-Rohstoffe.",Wichtige Anwendungsbereiche sind hier die Rücknahme und Verwertung von Verpackungen (Duales System [NAME] und Transportverpackungen).,2,0.5,0.5,3r2
2016,"Luftschadstoffe entstehen an Flughäfen vor allem in Verbindung mit dem Flugbetrieb, aber auch der Vorfeld- und Fahrzeugverkehr führen zur Emission von Schadstoffen in die Luft. Am [NAME] überwachen wir die Schadstoffimmissionen seit 2002 kontinuierlich an bis zu fünf Luftmessstellen. Die Messergebnisse belegen, dass die Luftqualität auf dem Flughafengelände seit Beginn der Überwachung unverändert auf städtischem Niveau liegt.",Zur Reduktion der Emissionen auf dem Vorfeld trägt auch der Einsatz elektrisch angetriebener Vorfeldfahrzeuge bei.,10,0.6666666666666666,0.33333333333333337,6r2
2016,"Wir haben uns dazu verpflichtet, über die gesamte Lieferkette hinweg ökonomische, soziale und ökologische Mindestanforderungen zu definieren und durchzusetzen. Diese Mindestanforderungen spiegeln sich in den Richtlinien zur Beschaffung und dem Lieferantenmanagement wider. Mit unserem Verhaltenskodex für Nachunternehmer und Lieferanten formulieren wir klare Erwartungen an Integrität, Gesetzestreue und ethisches Verhalten, die den Prinzipien der [NAME] entsprechen.","Hierzu zählen insbesondere die Bekämpfung von Korruption, verbotenen Absprachen, illegaler Beschäftigung und Schwarzarbeit sowie die Achtung grundlegender Rechte von Mitarbeitern und der Umwelt.",11,1.0,0.0,7r2
2016,"Im Berichtszeitraum hat die [NAME] ein Stakeholdermapping durchgeführt, um das Feld aktuell relevanter NGOs in den Bereichen Soziales, Umwelt, Verbraucher, Tierschutz, Klimaschutz, bewusste Ernährung und Notfallhilfe zu erfassen. Die Ergebnisse fließen in die Planung der Stakeholderkommunikation ein. Mehr Informationen zu den einbezogenen Stakeholdergruppen im [NAME] Nachhaltigkeitsbericht unter Stakeholderdialog .","Als Handels- und Touristikunternehmen mit täglich vielen Millionen Kundenkontakten hat die [NAME] eine besondere Chance, aber auch eine Verantwortung, nachhaltigere Produkte aus der Nische zu führen.",10,0.0,0.0,9r2
2016,"Gleich­zeitig ist der Austausch mit unseren Stake­holdern wichtig, um Chancen und Risiken für das [NAME] Geschäft möglichst frühzeitig zu erkennen und so ein proak­tives Handeln zu ermög­lichen. Der Austausch mit unseren Stake­holdern ist geprägt durch Dialog auf Augenhöhe und passgenaue Aktivi­täten zur Einbindung. Dabei steht unser Kernziel einer 100 % nachhal­tigen Geschäftstä­tigkeit für Konti­nuität, wobei wir uns stetig weiter­ent­wi­ckeln: unter Einbe­ziehung der wichtigsten Stake­holder und ihrer Anfor­de­rungen sowie durch die regel­mäßige Aktua­li­sierung der Priori­täten und wesent­lichen Themen sowie Maßnahmen.","Im Rahmen dieser Stake­holder-Einbe­ziehung ist es nicht unser Ziel, alle Anfor­de­rungen schnellst­möglich zu erfüllen, sondern uns mit ihnen ausein­an­der­zu­setzen und Priori­täten zu setzen.",18,0.16666666666666666,0.16666666666666666,11r2
2016,"Regelmäßige Befragungen, Expertengespräche, Mitgliedschaften und Konferenzen stärken unsere Feedbackkultur. Wir befragen nicht nur, sondern handeln entsprechend. 2016 führten wir, wie oben bereits erwähnt, zum Beispiel eine „Sauberkeitskonferenz“ und einen „Recyclinggipfel“ als Austauschplattform durch.","Das Interesse unserer Stakeholder an unseren Dialogformaten ist groß und dient nicht nur dem Wissenstransfer, sondern vor allen Dingen der Diskussion offener Fragen.",9,0.6666666666666666,0.33333333333333337,14r2
2016,"Durch den offenen Dialog zwischen Mitarbeiter und der Führungskraft wird die Leistungsfähigkeit und -bereitschaft erhalten, gefördert und gesichert. Die [NAME] weist ihre Mitarbeiter in das Umwelt, Arbeitssicherheits- und Energiemanagementsystem ein und ermittelt regelmäßig den Qualifikations- und Schulungsbedarf. Formell geregelt sind zudem für jeden Mitarbeiter der [NAME], [NAME] und [NAME] Pflichtunterweisungen zu allgemeinen (bspw. zum Managementsystem Arbeitssicherheit, zu allgemeinen Arbeitsschutzvorschriften in der Produktion und dem Verhalten in medizinischen Notfällen) und tätigkeitsbezogenen Themen (bspw. persönliche Schutzausrüstung / Hautschutz) sowie ggfs. zu speziellen Tätigkeiten (bspw. Laser- und Strahlenschutz) und Gefahrstoffen.","Die Unterweisungen werden in einer Unterweisungsmatrix dokumentiert, so dass der Bedarf individuell ermittelt werden kann.",6,1.0,0.0,15r2
2016,"Ein detailliertes internes Lieferantenbewertungssystem, welches wir mit eigenen Mitarbeitern durch Stichproben vor Ort bei ausgewählten Lieferanten kontrollieren, dokumentieren diesen Anspruch. Für Plakate, Publikationen und Werbematerial achten wir bereits seit einiger Zeit darauf, daß der Rohstoff aus zertifizierter Forstwirtschaft stammt und klimaneutral gedruckt wurde. Darüber hinaus wird seit 2016  im gesamten Unternehmen auf Recyclingpapier gedruckt.","70 Prozent unserer Kundenanschreiben an Händler und Gastronomen erfolgen elektronisch, also papierlos.",19,1.0,0.0,16r2
2016,"Aufgrund wachsender ökologischer und sozialer Herausforderungen sind viele Ökosystemleistungen gefährdet, auf die wir direkt oder indirekt angewiesen sind. Natürliche kosmetische Wirkstoffe und Rohstoffe für die Produktherstellung sind Beispiele, bei denen wir auf eine intakte Natur angewiesen sind. Zunehmende Umweltkatastrophen und die Erderwärmung sind Risiken, auf die wir uns zukünftig vorbereiten müssen.",Aber auch synthetische Wirk- und Rohstoffe sowie die Verpackung und Entsorgung der Produkte spielen bei der Betrachtung der wesentlichen Nachhaltigkeitsthemen eine beachtliche Rolle.,10,0.16666666666666666,0.16666666666666666,18r2
2016,"Das genossenschaftliche Wirtschaften zeichnet sich durch eine besondere Wertefundierung aus. Ihre starke regionale Verankerung im Großraum Dortmund sowie die feste Bindung an ihre Mitglieder wirken dadurch positiv auf die kommunalen bzw. regionalen Strukturen. In ihrem Engagement bezieht die Genossenschaft - über die Wohngebäude hinaus - immer auch das Wohnumfeld mit ein und engagiert sich gemeinsam mit lokalen Akteuren, Kooperationspartnern sowie den Stadtverwaltungen für eine bedarfsgerechte Infrastruktur, für funktionierende Nachbarschaften, die sozialräumliche Integration verschiedener Bewohnergruppen und eine identifikationsstiftende Freizeitgestaltung miteinander und im Grünen direkt vor der eigenen Tür.","Damit bildet die [NAME] in Dortmund, Unna und Holzwickede einen Stabilitätsfaktor für eine soziale Stadt.",8,0.3333333333333333,0.0,19r2
2016,In Zusammenarbeit mit dem Betriebsrat und Führungskräften verschiedener Bereiche hat die Geschäftsleitung im Jahr 2015 die “[NAME] Richtschnur” als gemeinsames Regelwerk für die Zusammenarbeit im Unternehmen entwickelt. Mitarbeiterinnen und Mitarbeiter werden über vielfältige Feedbackmechanismen sowie einer jährlich stattfindenden Mitarbeiterbefragung im Nachhaltigkeitsmanagement eingebunden. Wesentlicher Bestandteil unserer Führungsstrategie ist eine aktive Beteiligung der Mitarbeiter an der Entwicklung des Unternehmens.,Eine tatkräftige Mitgestaltung jedes einzelnen Mitglieds des [NAME]-Teams ist ausdrücklich erwünscht und wird durch unterschiedliche Maßnahmen gefördert.,2,0.5,0.16666666666666666,23r2
2016,Bisher wird nur von einem geringen Anteil der Standorte Strom aus erneuerbaren Energien bezogen: 15 Standorte sowie 42 OIL! Tankstellen beziehen einen Anteil von mehr als 20 Prozent Ökostrom in ihrem Strommix. Seit dem Umzug in die neue Firmenzentrale beziehen sowohl die Holding-Büros der Tochtergesellschaften als auch die [NAME] selbst Ökostrom.,"Eine größere Eigenerzeugung findet allerdings nur in wenigen Fällen statt, wie z.B. in der [NAME] Biogasanlage in Namakkal, Indien.",19,0.8333333333333333,0.16666666666666669,25r2
2016,"An dessen Vermeidung arbeitet [NAME] kontinuierlich. Durch Investitionen in nachhaltige Lösungen ist [NAME] bestrebt, den eigenen Ressourcenverbrauch und den Verbrauch von Kunden in nachgelagerten Industrien zu reduzieren, wo diese Lösungen den Kunden beispielsweise ermöglichen, den Einsatz von recycelten Einsatzstoffen zu erhöhen. [NAME] ist bestrebt, die Nachhaltigkeit der eigenen Produkte während ihres gesamten Lebenszyklus nach international anerkannten Standards zu bewerten und nutzt dazu Lebenszyklusanalysen (Life Cycle Assessment, LCA).","Diese Analysen zeigen Verbesserungspotenziale für bestehende Produkte auf, liefern auch wichtige Erkenntnisse über Ressourcenmanagement (Rohstoffe, Energie, Wasser und Abfall), Produktionsprozesse oder Anwendungseffizienz und fördern so Innovationen sowie die Entwicklung neuer Produkte und Systeme.",18,0.8333333333333333,0.16666666666666669,26r2
2016,"Eine Beschaffungsrichtlinie wurde erstellt, damit es klare Vorgaben für ökologische und soziale/faire Kriterien gibt Daneben gibt eine Reiserichtlinie Bahn und ÖPNV den Vorzug vor dem Auto. Die Entsprechenserklärung orientiert sich an GRI G4 und den sich daraus vorgegeben Indikatoren.",Die Kennzahlen für ein Energieaudit nach DIN EN 16247-1 werden kontinuierlich erfasst und abgeglichen.,6,1.0,0.0,30r2
2016,"Weitere wichtige Aspekte zur kontinuierlichen Verfolgung der Strategie sind allgemeine Verhaltensgrundsätze als auch die Führungsgrundsätze und -prinzipien. Zu den allgemeinen Verhaltensgrundsätzen zählen zum Beispiel die Einhaltung von Recht, Gesetz und betrieblichen Normen, Loyalität gegenüber den Bankinteressen und die Wahrung des Bankgeheimnisses. Auf Basis der Grundwerte verpflichten sich die Führungskräfte der Bank, ihr Führungsverhalten an den festgelegten Grundsätzen auszurichten.",Der schriftlich festgelegte e-Ethikkodex (siehe e-Ethikkodex) gibt einen Überblick über die Unternehmensphilosophie der Bank.,1,1.0,0.0,32r2
2016,"Um dies zu begünstigen, setzt [NAME] auf flache Hierarchien, umfassende und wechselnde Tätigkeitsspektren, ein hohes Maß an persönlichen Freiheiten am Arbeitsplatz, sowie intensive und offene Kommunikation. Gezielte Fortbildung, regelmäßige Mitarbeiterworkshops und Firmenevents sowie Mitarbeiterbefragungen sind selbstverständlich. Familiäres und soziales Engagement wird begrüßt und berücksichtigt.",Themen wie Arbeitssicherheit und ergonomische Arbeitsplatzgestaltung werden stetig geprüft und entsprechend sinnvoller Kosten-Nutzen-Aspekte optimiert.,16,0.6666666666666666,0.0,33r2
2016,"Aus diesem Grund stellt [NAME] auch in dieser Hinsicht hohe Anforderungen an seine Lieferanten. Im Beschaffungsprozess werden neben anderen Aspekten auch ökologische, ökonomische und soziale Aspekte berücksichtigt. Bei Lieferanten, die gemäß der BSCI-Richtlinien in als kritisch eingestuften Regionen ansässig sind, werden regelmäßig Lieferantenaudits durchgeführt.","Besondere Bedeutung kommt dabei der Einhaltung der gesetzlichen Vorschriften im Bereich Arbeitszeiten, Arbeitssicherheit und Gesundheitsschutz, Umweltschutz sowie dem Verbot von Kinderarbeit zu.",4,0.5,0.16666666666666666,34r2
2016,"Zwei Beschäftigte haben einen Migrationshintergrund (Syrien und Serbien). Für Geschäftsführung, Mitarbeiter und Mitarbeiterinnen gehört Chancengleichheit zum Selbstverständnis. Bei der Auswahl neuer Mitarbeiterinnen und Mitarbeiter wird hauptsächlich nach Qualifikation entschieden.","Um die Belegschaft langfristig an das Unternehmen zu binden und Gesundheitsprävention zu fördern, gibt es verschiedene Angebote des Arbeitgebers.",15,0.5,0.5,35r2
2016,Sport: 72.000 Euro. Kinder & Bildung: 110.000 Euro. Hierbei lag der Fokus aber nicht ausschließlich auf Geldzuwendungen.,In ca. 150 Schulstunden haben unsere Mitarbeiter den Schülern Grundlagen der Wirtschaft (z. Bsp. CSR-Seminar-Kurse und Schüler-Firmen) oder aber Informationen zu den Themen Bewerbung oder richtige Erstellung von Seminararbeiten vermittelt.,1,1.0,0.0,37r2
2016,Darüber hinaus arbeiten wir mit der [NAME] zusammen und unterstützen die Informationsplattform [KONTAKT]. 3. Rückverfolgbarkeit und Lebensmittelsicherheit Transparenz in der Wertschöpfungskette ist für uns und unsere Kunden besonders wichtig.,"Deshalb ist jede Möhre in ein System eingebunden, welches den Weg vom Feld bis zum Verbraucher rückverfolgbar macht.",13,0.6666666666666666,0.33333333333333337,40r2
2016,"Alle anfallenden Tätigkeiten, wie Gründungsakt, Festlegung der organisatorischen Abläufe, Anbahnung von Kontakten zu künftigen Kunden und die Entwicklung unseres Produktes wurden von den Gesellschaftern ehrenamtlich durchgeführt. Für die Frühentwicklungsphase, d.h. die Phase der Markteinführung, wird eine Bezahlung von Tätigkeiten auf Projektbasis durchgeführt. Diese orientiert sich am Ausbildungsniveau, dem Kenntnisstand, der erforderlichen Tätigkeit und der branchenüblichen Bezahlung.","Unsere Bezahlung muss den Lebensunterhalt und darüber hinaus einige zusätzliche Ausgaben, sowie ein Mindestmaß an erspartem Vermögen ermöglichen.",12,0.3333333333333333,0.3333333333333333,41r2
2016,"Dabei orientiert sich das Unternehmen an den Wünschen der Kunden und den Möglichkeiten der Auftraggeber. Diese profitieren davon, dass die [NAME] die Produkte und Services weiter verbessern, immer effizienter wirtschaften, so dass sich Kosten moderat entwickeln und durch das Handeln die Umwelt, das Klima und die natürlichen Ressourcen in Köln und der Region geschützt werden. Damit sich heutige und künftige Generationen gleichermaßen auf eine funktionierende Infrastruktur und auf hohe Ver- und Entsorgungsstandards verlassen können, investiert das Unternehmen beständig in den Erhalt und den Ausbau der Infrastruktur.","Die [NAME] analysieren regelmäßig die Ergebnisse der eigenen Arbeit, um Gefährdungen der Wasserqualität frühzeitig zu erkennen und im ggf. zu reagieren.",11,0.6666666666666666,0.0,42r2
2016,Wir treten gegen jede Form der Zwangsarbeit im Sinne der ILO Kernarbeitsnormen ein. Wir treten gegen Kinderarbeit im Sinne der ILO Kernarbeitsnormen ein. Wir ermöglichen unseren Mitarbeitern Vereinigungsfreiheit und Kollektivverhandlungen.,Wir treten gegen jede Form von Korruption und Bestechung ein.,11,0.16666666666666666,0.16666666666666666,43r2
2016,"Alle Leistungsindikatoren werden jährlich von den zuständigen Abteilungsleitern und ihren Spezialisten kontrolliert, prüfungssicher dokumentiert und dem Nachhaltigkeitsbeauftragten (s. Kriterium 5) zur Veröffentlichung gemeldet. Unsere Finanzpartner (z. B. [NAME], [NAME] und andere großen Emittenten) bieten als nachhaltig zertifizierte Produkte an. In enger Kooperation bauen wir das Angebot an nachhaltigen Produkten aus.","Durch die regelmäßige Erhebung unserer Nachhaltigkeitsleistungen werden für uns Umsetzungen und Entwicklungspotenziale sichtbar, um darauf aufbauend ein detailliertes Nachhaltigkeits-Monitoring als Steuerungssystem zu etablieren.",14,0.6666666666666666,0.0,45r2
2016,"Ein Bewerten und Priorisieren der Ziele des [NAME] ist nicht sinnvoll – die Ziele stehen gleichwertig nebeneinander. Der [NAME] verfügt über Ethikrichtlinien, zu deren Einhaltung sich alle Mitglieder schriftlich verpflichten und über die sich die Mitglieder im Rahmen regelmäßiger Supervisionen austauschen. Die Ethikrichtlinien wurden unter Berücksichtigung der Nachhaltigkeitskriterien erstellt.","Darüber hinaus gibt es Zertifizierungsrichtlinien, aus denen eine regelmäßige Rezertifizierung (alle 3 Jahre) der Mitglieder resultiert.",19,1.0,0.0,48r2
2016,"Der Ressourcenverbrauch liegt hier im Wesentlichen in Büromaterial, Heizung, Strom und zu einem geringen Teil in Wasser. Im Marketingbereich werden v.a. Printmedien in Form von Flyern verteilt. In den Shops (nur an den Standorten Rügen, Schwarzwald und Saarschleife) werden hauptsächlich regionale und nachhaltige Produkte angeboten.","Hier lautet das Motto: ""Fair - Sinnvoll - Nützlich"".",4,0.0,0.0,49r2
2016,"[NAME] findet sich hier somit in guter Gesellschaft wieder. Trotz der vielen Standortvorteile ist das Ruhrgebiet immer noch eine zum Teil strukturschwache Region, in der der Anteil der sozialschwachen Bevölkerungsgruppen steigt und die Ungleichheit der Lebenschancen wächst. Als Wirtschaftsakteur mit Sitz in Herne (und Dortmund) sind wir uns unserer gesellschaftlichen Verantwortung, die mit dem Standort einhergeht, bewusst.","Daher setzen wir uns in der Region und auch darüber hinaus für die Förderung sozial Benachteiligter ein und arbeiten in unterschiedlichen Konstellationen daran mit, die Region zu einem kulturell aber auch wirtschaftlich starken Standort weiterzuentwickeln.",11,0.3333333333333333,0.0,50r2
2016,"Im Rahmen von Stadtfahrten wird ein Elektroauto eingesetzt, für 2017 ist die Anschaffung eines weiteren bereits geplant. Zudem wird auf dem Auto, auf der Homepage sowie auf dem Briefpapier Werbung für Ökostrom gemacht. Durch den Verzicht auf Kundenunterschriften bei verschiedenen Geschäftsvorfällen konnte durch die Reduzierung von Unterlagen zudem der Papierverbrauch verringert werden.","Bei der Anlage von Kapital gilt es verstärkt, den Kunden der [NAME] zu modernen Finanzdienstleistungen zu verschaffen.",10,0.0,0.0,52r2
2016,"Der [NAME] organisiert die Willensbildung innerhalb der Gruppe. Die [NAME] unterliegt allen für die Finanzdienstleistungsbranche relevanten Gesetzgebungsverfahren. Darüber hinaus unterliegt sie speziell in Bayern dem bayerischen Sparkassen- und Bankaufsichtsrecht (z.B. SpkG, SpkO).",Wir fördern den Mittelstand und sind traditionell fest in unserer Region verwurzelt. ,1,0.0,0.0,53r2
2016,"Anfang 2016 wurde eigens ein Stakeholder-Dialog durchgeführt, dem sich eine Wesentlichkeits-Analyse anschloss. Hieraus ergaben sich in den Nachhaltigkeitsbereichen Soziales und Ökonomie mehrere Handlungsfelder, um das Unternehmen nachhaltig aufzustellen (siehe Kriterium 3). Diese konzentrieren sich schwerpunktmäßig auf zwei Bereiche der Wertschöpfungskette: Politik und Strategie sowie Personalmanagement.","Die zentrale Erkenntnis war, dass durch das starke Unternehmens-Wachstum in den letzten Jahren die Kommunikation und das ""Wir-Gefühl""innerhalb der Firma nicht in gleichem Maß Schritt gehalten hatte – und deshalb anzupassen ist.",14,0.16666666666666666,0.16666666666666666,55r2
2016,"Im Jahr 2016 wurde für diesen Zweck die Stelle eines Fachspezialisten politische Kommunikation eingerichtet, dessen Aufgabe es ist, den Bereich politische Kommunikation und Public Affairs bei der [NAME] neu aufzubauen. Hier sollen frühzeitig politische Prozesse identifiziert werden, die Relevanz für die Geschäftsentwicklung haben könnten. Für das Marktsegment Privatkunden sind dies beispielsweise neue Vorschriften zur Online-Legitimation im Zuge von Kontoeröffnungen oder zur Finanzierung von Wohnimmobilien.","Darüber hinaus beobachtet die [NAME] auch Gesetzgebungsprozesse und politische Weichenstellungen in den Zielmärkten, in denen sich unsere Firmenkunden bewegen.",10,0.0,0.0,56r2
2016,"Der kontinuierliche Stakeholderdialog selbst ist bereits heute Bestandteil unserer täglichen Geschäftsprozesse z.B. in Form von Kundengesprächen oder Mitarbeiterbefragungen, durch die Mitarbeit in Gremien oder durch den Dialog mit dem Kapitalmarkt. So veranstaltet die [NAME] regelmäßig z.B. Aviation  Workshops, Hangar Visits oder Investor Information Councils und hat einen Stand auf der Expo Real, wo Fachleute, Investoren, Shareholder und Mitarbeiter miteinander in Kontakt treten und sich über neueste Trends und Erwartungen austauschen können. Daneben besuchen wir alle relevanten Messen und Foren, teilweise als Referenten.","Über den direkten, persönlichen Austausch zwischen Führungskräften einerseits und dem Nachhaltigkeitsteam andererseits, werden die von den Stakeholdern genannten Themen in das Nachhaltigkeitsmanagement der [NAME] eingebracht und in einer jährlich zu erstellenden, nach Wesentlichkeit gegliederten Themensammlung dokumentiert.",14,1.0,0.0,58r2
