id	year	context	target	task_a_label	task_b_label	task_b_stdev
84t	2019	Den Erhalt der Gesundheit der Mitarbeiterinnen und Mitarbeiter fördert die [ORG] durch das Betriebliche Eingliederungsmanagement (BEM) sowie das Betriebliche Gesundheitsmanagement (BGM). Die Bank bietet seit Jahren gesundheitsfördernde Maßnahmen an. Dazu gehören eine eigens gegründete Betriebssportmannschaft, eine betriebsärztliche Betreuung, Angebote zur [ORG] und Entspannung sowie ein regelmäßig stattfindender Gesundheitstag.	In regelmäßigen Abständen trifft sich der BGM-Kreis, der die bestehenden Maßnahmen überprüft, neue Impulse entwickelt und passende Instrumente umsetzt.	16	0.8333333333333333	0.16666666666666669
85t	2021	Unsere Mitarbeiterinnen und Mitarbeiter sind über unsere Community (Intranet) über die Nachhaltigkeitsberichterstattung informiert. Darüber hinaus kann sich jeder Beschäftigte in von uns eingerichteten Foren aktiv an unserer Entwicklung beteiligen oder Fragen stellen. So haben unsere Mitarbeiterinnen und Mitarbeiter die Möglichkeit, mit eigenen Ideen konstruktiv an dem Prozess und der Umsetzung des Nachhaltigkeitsgedankens mitzuwirken.	Wesentliche Risiken werden in diesem Segment nicht gesehen, da wir in einem abgegrenzten regionalen Markt arbeiten und einer starken gesetzlichen Regulatorik unterliegen.	14	0.3333333333333333	0.0
86t	2019	Als konzeptioneller Bestandteil bei der Vergabe von Spenden- und Sponsoringmitteln findet dieser Sachverhalt explizit Ausdruck im Verhaltenskodex Spenden/Sponsoring. Dort steht, dass sich die [ORG] parteipolitisch neutral verhält und keine Spenden- oder Sponsoringmittel an politische Parteien, parteipolitisch aktive Vereine oder Institutionen vergibt. Der Verhaltenskodex Spenden/Sponsoring wurde den Entscheidungsträgern kommuniziert und ist jederzeit für alle Mitarbeiterinnen und Mitarbeiter über unser Hausinformationssystem abrufbar.	Um Korruption und Bestechung zu verhindern, halten wir uns an die tariflichen Vorschriften des §3 TVöD-S.	19	0.6666666666666666	0.33333333333333337
87t	2019	Auf die Gesunderhaltung unserer Mitarbeiter legen wir einen besonderen Focus. Seit Jahren bieten wir unseren Mitarbeitern betriebliche Leistungen an, darunter auch das wöchentliche Firmenfitness und die tägliche Morgengymnastik. Alle Mitarbeiter können an diesen Angeboten oder an Aktionen wie dem Triathlon und Citylauf teilnehmen.	So bieten wir unseren Mitarbeitern die Möglichkeit, aktiv etwas an ihrer Gesundheit zu tun.	15	1.0	0.0
88t	2018	Als in Deutschland und weiteren EU-Ländern tätiger Generalplaner beschäftigt die [ORG] hochspezialisierte Fachkräfte, deren Wissen und Erfahrung größtmögliche Qualität und Sicherheit für die Bauherrn und Auftraggeber schaffen. Bei komplexen Bauaufgaben sind gut eingespielte Teams gefragt. Um deren Wissen und Erfahrungen in die Projekte einfließen lassen zu können, werden den Mitarbeitern beste Arbeitsbedingungen sowohl in den Büros wie auch auf den Baustellen zur Verfügung gestellt.	Neben den für eine immer digitaler werdende Abwicklung der Projekte auf den Baustellen notwendige technische Ausstattung, voll eingerichteten Baustellenbüros inkl. Besprechungsräumen, werden die Mitarbeiter natürlich auch mit der notwendigen Sich erheitsbekleidung ausgestattet.	14	1.0	0.0
89t	2020	Darüber hinaus definiert [ORG] ein weiteres nicht monetäres Anreizsystem, um den individuellen Druck zu dezimieren und die natürliche Regenerationsfähigkeit zu optimieren. Hierunter zählen diverse Angebote und Bonifikationen für den persönlichen Alltag und die Ausgestaltung der eigenen Freizeit. Des Weiteren unterstützt [ORG] bei der Ernährung, bietet ab dem zweiten Quartal 2020 Sportkurse sowie berufliche Anpassungen auf persönliche Bedürfnisse.	Ökologische Nachhaltigkeitsziele sind im Vergütungssystem noch nicht integriert, sind aber ab dem Berichtsjahr 2023 geplant.	8	0.0	0.0
90t	2021	Die Rechtsabteilung der [ORG] ermittelt kontinuierlich alle relevanten Gesetze und Verordnungen, definiert den erforderlichen Handlungsrahmen und informiert die betroffenen Unternehmensbereiche. Relevant sind vor allem allgemeine unternehmens- und zivilrechtliche Regelungen sowie Umweltrecht oder produktgruppenspezifische Anforderungen. Die [ORG] beteiligt sich nicht an Gesetzgebungsverfahren, betreibt keine Lobbyarbeit und spendet daher auch nicht an politische Parteien.	Wir sind Mitglied beim [ORG] und [ORG], beim [ORG] und bei der [ORG].	19	1.0	0.0
91t	2020	Gernerell sind die Risiken für Ressourcen und Umwelt durch unser Unternehmen gering. Durch unsere Geschäftstätigkeit werden keine unüblichen Emissionen verursacht. Es werden keine umweltgefährdenden Stoffe oder energieintensive Prozesse eingesetzt.	Für die Produktion unserer Produkte sind wir auf Rohstoffe wie Aluminium und Stahl angewiesen, welche wiederum nur sehr energieintensiv hergestellt werden können.	12	0.8333333333333333	0.16666666666666669
92t	2018	Auch innerhalb der [ORG] kommt es zu einem regelmäßigen Austausch der bereits in Kapitel 5 erwähnten Nachhaltigkeitsbeauftragten. Wir nehmen daran regelmäßig teil. Neben der Postboxnutzung, um Papier für die Kontoauszüge zu sparen, bieten wir unseren Kunden Videoberatung an.	Über das in 2018 eingeführte System [PRODUCT] können sich Kunden online über unsere Anlageangebote informieren und diese direkt abschließen.	10	1.0	0.0
93t	2020	Neben einem fixen Gehaltsanteil bieten wir unseren Mitarbeitenden zusätzlich monetäre Anreize, bspw. in Form von variablen Gehaltsanteilen im operativen Bereich. 2018 haben wir das bestehende Vergütungsmodell durch neue Optionen abgelöst, zwischen denen die Mitarbeitenden seit 2019 wählen können. Ziel der Umstrukturierung war es, ein Vergütungsmodell anzubieten, das moderne Anforderungen an eine flexible, leicht verständliche und vergleichbare Vergütung sowie die Lebens- und Einsatzsituation der Mitarbeitenden berücksichtigt.	Das Vergütungssystem ist nicht an die Erreichung der Nachhaltigkeitsziele gebunden.	8	0.6666666666666666	0.33333333333333337
94t	2017	Mit den selbstständigen Vertretern und deren Interessenvertretung (IVB) arbeitet die [ORG] vertrauensvoll zusammen. Die [ORG] als Generalvertreter stellt die Organisation zur Verfügung, vermittelt für die vertretenen Unternehmen ([ORG] und [ORG]) Versicherungen, führt den Ausbau und die Betreuung der Bestände sowie Teile der Werbung und Verkaufsförderung durch. Die [ORG] und die [ORG] haben keinen eigenen Außendienst.	 Beide Unternehmen haben die [ORG] mit den vertrieblichen Aufgaben beauftragt.	14	1.0	0.0
95t	2019	Daher wurden CO2-Einsparziele innerhalb einer Klimaschutzvereinbarung mit dem Berliner Senat für Umwelt, Verkehr und Klimaschutz festgelegt. Bis zum Jahr 2025 sollen 30.000 Tonnen CO2 eingespart werden Um dies zu erreichen, werden z.B. ernergetische Sanierungsmaßnahmen durchgeführt und der Photovoltaik-Ausbau zur Nutzung von erneuerbaren Energien vorangetrieben.	Durch die Gründung der [ORG] werden z.B. nachhaltige Projekte zur TGA in den Gebäuden umgesetzt.	13	0.3333333333333333	0.0
96t	2018	Als [ORG] bekennen wir uns zum Prinzip der Nachhaltigkeit: Es verbindet wirtschaftlichen Fortschritt mit sozialer Gerechtigkeit und dem Schutz der natürlichen Umwelt. Mit unserer unternehmerischen Haltung, unseren Produkten und unserem gesellschaftlichem Engagement wollen wir den ökologischen Fußabdruck unserer Region verkleinern und die Lebensqualität erhöhen.	Als in der Region tief verwurzeltes Kreditinstitut übernimmt die [ORG] an der Schnittstelle von Unternehmen, Verbrauchern und kommunaler Verwaltung Verantwortung bei der Lösung komplexer Zukunftsaufgaben.	1	0.16666666666666666	0.16666666666666666
97t	2017	Der Austausch mit unseren Anspruchsgruppen trägt dazu bei, unser Produkt- und Leistungsangebot kontinuierlich weiterzuentwickeln. Darüber hinaus führen wir neben regelmäßigen Gesprächen auch Veranstaltungen (z.B. Kundeninformationsveranstaltungen, Bürgermeisterforen) und Befragungen durch, um die Interessen unserer Anspruchsgruppen zu ermitteln. Im Rahmen unseres Beschwerdemanagements erhalten wir Kenntnis über Unzulänglichkeiten in Beratung und Service, die wir im Kundeninteresse unter Beachtung gesetzlicher, aufsichtsrechtlicher, technischer und wirtschaftlicher Restriktionen abstellen.	Die Mitarbeitermeinung erheben wir regelmäßig über Mitarbeiterbefragungen.	9	1.0	0.0
98t	2020	Dies gewährleistet kurze Wege auch zwischen den Funktionsträgern. Die [ORG] beschäftigt hier neun Mitarbeitende. Sie agieren unabhängig vom operativen Geschäftsbetrieb und verfügen über notwendige Befugnisse und Zugang zu allen relevanten Informationen, um Überwachungs- und Kontrollhandlungen effizient durchführen zu können.	Regelmäßige Fortbildungsmaßnahmen tragen dazu bei, Erreichtes weiterzuentwickeln und zu verbessern.	20	0.6666666666666666	0.0
99t	2017	Der Abschlussbericht belegt, dass wir uns durch die zahlreichen Umwelt- und Klimaschutzmaßnahmen der vergangenen Jahre bereits auf hohem Niveau befinden. Er zeigt auf, dass nur noch geringe Potenziale zu erreichen sind, im Wesentlichen durch den Austausch von Leuchtmitteln durch energieeffiziente LED-Beleuchtung. Unser betrieblicher Umweltschutz arbeitet unter anderem mit den in den Kriterien 11 und 12 geschilderten Maßnahmen kontinuierlich daran, die Verbräuche zu reduzieren und wo sinnvoll, erneuerbare Energien einzusetzen (Solaranlage, Elektrofahrzeug).	Die Treibhausgas-Emissionen nach dem GHG bzw. ein ökologischer Fußabdruck werden derzeit nicht ermittelt.	13	0.0	0.0
100t	2019	Wir halten uns an alle einschlägigen Gesetze und Selbstverpflichtungen. Das stellen verschiedene Instanzen sicher, unter anderem unser Compliance-Beauftragter. Außerdem sind unsere Grundsätze dazu in unserer Unternehmensstrategie festgeschrieben.	Unser internes Revisionssystem umfasst alle Prozesse und orientiert sich dabei an den möglichen Risiken.	7	0.8333333333333333	0.16666666666666669
101t	2017	Seit 2017 bieten wir auch ein digitales Kundenportal. Mit der App [NAME] können Kunden ihre Versicherungsverträge, Bankkonten und Kapitalanlagen sowie deren Entwicklung in transparenter Darstellung einsehen und verwalten. Weitere Schritte der Digitalisierung sind die Videolegitimation, Videoberatung und die E-Signatur.	So setzt die [ORG] seit Januar 2017 das Verfahren der Videolegitimation der [ORG] ein, das schon in den ersten Wochen nach Einführung mit steigender Tendenz rege genutzt wurde.	10	0.8333333333333333	0.16666666666666669
102t	2017	Basis für alle Sanierungsarbeiten in unseren Gebäuden ist die Einhaltung der Energieeinsparverordnung (EnEV). Die Sanierung der kompletten Raumluft-Technik in der Flagship-Filiale in Leverkusen Opladen ist als Bauvorhaben der [ORG] abgeschlossen. Zudem rüsten wir weitere Bereiche mit stromintensiver Beleuchtung sukzessive auf LED-Technik um.	Begonnen haben wir 2015 mit der Flagship-Filiale in Leverkusen Opladen, aktuell wird der [ORG] neugebaut.	12	1.0	0.0
103t	2020	Um aktiv auf die Bedürfnisse der verschiedenen Anspruchsgruppen einzugehen, bezieht [ORG] ein breites Spektrum von Stakeholdergruppen in den Dialog und in die entsprechenden Handlungsentscheidungen mit ein. Die zentralen Stakeholdergruppen des Unternehmens wurden im Rahmen einer Stakeholderanalyse identifiziert. Um eine kontinuierliche Einbindung der für Stakeholder relevanten Themen zu erreichen, steht [ORG] im ständigen Austausch mit den verschiedenen Anspruchsgruppen.	Dabei nutzt das Unternehmen verschiedene, zum Teil stakeholder-spezifische Kanäle.	9	0.6666666666666666	0.33333333333333337
104t	2018	Um diesen Herausforderungen zu begegnen gibt es das Programm „Attraktivität und Beschäftigungsfähigkeit“ des Geschäftsbereichs Mitarbeiter und Prozesse, in dem ein klares Konzept zur operativen Umsetzung festgeschrieben ist. Ein weiterer Baustein zum Erhalt und der Förderung der Beschäftigungsfähigkeit ist das Gesundheitsmanagement (Employability Management), was in Zeiten des demografischen Wandels zu einem entschiedenen Wettbewerbsfaktor wird. Gesundheitsmanagement, Mitarbeiterzufriedenheit und die Weiterentwicklung des Unternehmens können nur zusammen betrachtet werden.	Teil des Gesundheitsmanagements ist darüber hinaus ein besonderer Beratungsservice, der allen Beschäftigten bei beruflichen wie privaten Problemen zur Verfügung steht.	16	0.6666666666666666	0.0
105t	2017	Verwaltung Zur Effizienzsteigerung und im Hinblick auf ein papierarmes Büro wird die Digitalisierung von Verwaltungsabläufen (bereits umgesetzt: elektronische Handwerker-Beauftragung und -rechnungslegung, digitale Wohnungsübergabe und Mieterakte sowie der Einsatz eines Kundenportals) vorangetrieben. Außerdem wird in der Verwaltung Green-IT eingesetzt.	Zur Reduzierung des firmeneigenen Fuhrparks nutzt das Unternehmen ein Car-Sharing-Angebot und hat drei E-Mobile angeschafft.	10	1.0	0.0
106t	2021	Die Umfrage enthält zudem Fragen zur Nachhaltigkeitsstrategie. Insgesamt gaben 74% an, mit den bisherigen Nachhaltigkeitsmaßnahmen der Bank zufrieden oder sehr zufrieden zu sein. In Bezug auf unsere Geschäftstätigkeit (Beratung und Vertrieb von Bankprodukten), Geschäftsbeziehungen (Privatkunden, Firmenkunden) Produkte und Dienstleistungen (Geldanlageberatung, Finanzierungsberatung, Versicherungen) sind keine Risiken für die Arbeitnehmerinnen und Arbeitnehmer festzustellen.	Die [ORG] betreut in allen sieben [ORG] Kaufleute und ist damit deutschlandweit tätig.	14	1.0	0.0
107t	2020	Transformationsprozess eröffnet neue Geschäftschancen Die Herausforderungen einer nachhaltigen Entwicklung verändern nicht nur die Wirtschaft, sie eröffnen ihr auch bedeutende Marktchancen durch neue Technologien, innovative Ideen und neue Arbeitsweisen. Mit Produkten und Dienstleistungen, die einen positiven Beitrag zu mehr Nachhaltigkeit leisten, können sich Unternehmen aller Branchen und Größenklassen neue Geschäftschancen erschließen.	In dem mit dieser Entwicklung einhergehenden Bedarf an Finanzdienstleistungen liegen für uns als [ORG] wichtige Entwicklungspotenziale, die wir auf der Grundlage unseres öffentlichen Auftrags nutzen wollen.	2	0.16666666666666666	0.16666666666666666
108t	2020	Hinsichtlich des Reduzierungspotenzials der ökologischen Auswirkungen werden kontinuierlich Anpassungen vorgenommen und bisherige Maßnahmen fortlaufend analysiert und geprüft. Im Bereich des Umweltmanagements sind die ökologischen Auswirkungen wie der Wasserverbrauch, die Biodiversität, die Flächennutzung, die Luftverschmutzung und der Energieverbrauch aufgrund unserer Tätigkeiten als Beratungsagentur als sehr gering einzustufen. Infolgedessen wurde weder ein explizites Ressourcenmanagement eingeführt noch quantitativen Ziele formuliert.	Einzig im Bereich Mobilität wurde der Einfluss auf den Ausstoß von Treibhausgasemissionen als signifikant identifiziert.	1	0.6666666666666666	0.33333333333333337
109t	2017	Es wird erwartet, dass die Lieferanten die Menschenrechte anerkennen und einhalten. Außerdem legen wir Wert darauf, dass sich die Dienstleister vertraglich verpflichten, sämtliche deutsche Rechtsnormen einzuhalten, und dass uns Entsprechungserklärungen zum Thema Mindestlohn vorliegen. Da wir in erster Linie mit bekannten, örtlichen Lieferanten zusammen arbeiten, die größtenteils auch unsere Kunden sind, benötigen wir kein explizites Konzept für die Achtung der Menschenrechte in unserer Lieferkette.	Würden wir mit Lieferanten zusammenarbeiten, die gegen Menschenrechte verstoßen oder würden wir selbst Menschenrechte nicht achten, bestünde das Risiko, dass wir bei unseren Kundinnen und Kunden einen Reputationsschaden erleiden.	17	0.3333333333333333	0.0
110t	2019	Bei unserer Dienstleistungstätigkeit werden lediglich die üblichen Büromaterialien und IT genutzt. Die einzige dauerhaft genutzte materielle Ressource ist Papier, welches wir nur einsetzen, wenn es wirklich notwendig ist oder durch umweltfreundliches Graspapier ersetzen. Graspapier bietet eine ökologische, nachhaltige und regionale Alternative zu herkömmlichen Papier.	Auch bei der Herstellung werden deutlich weniger Ressourcen, wie z.B. Wasser, benötigt.	4	1.0	0.0
111t	2017	Dieser kontrolliert die Umsetzung und Anwendung sowie die Effektivität des Managementsystems und unterbreitet der Geschäftsführung Vorschläge für die Weiterentwicklung des Systems. Die Geschäftsführung hat darüber hinaus aufgrund gesetzlicher Vorschriften bzw. behördlicher Vorgaben Beauftragte für den Bereich „Arbeitssicherheit" bestellt. Diese beraten die Geschäftsführer sowie die leitenden Mitarbeiter und überwachen die Einhaltung aller relevanten rechtlichen Vorgaben	Die leitenden Angestellten sind durch entsprechende Übertragung der Verantwortung in die Umsetzung des Managementsystems integriert. 	5	0.6666666666666666	0.0
112t	2020	Diese Aufgabe liegt aktuell vor allem in der Geschäftsführung. Familienfreundlichkeit und Mitarbeiterförderung haben dabei eine hohe Priorität. Mit dem Ziel der langfristigen Ausrichtung geht die langfristige Kundenbindung einher.	Das Erreichen dieser Ziele wird durch Erfassen von Kennwerten zu Umsätzen, Unternehmenswachstum, Kundenbindung und Mitarbeiterbindung durch die Geschäftsführung verfolgt, die dem Controlling entnommen werden können.	3	1.0	0.0
113t	2021	Alle arbeits- und mitbestimmungsrechtlichen Gesetze und Vorgaben der jeweiligen Länder werden eingehalten. Wir handeln nach dem Prinzip, die in Deutschland geltenden Regeln zu den Themen Arbeitsschutz, Gesundheitsschutz und Ergonomie auch als Standard für die ausländischen Betriebsniederlassungen zu definieren. Hierbei sind vor allem die Vorgaben der ISO 45001 Zertifizierung wegweisend.	Wir arbeiten vertrauensvoll mit dem Betriebsrat, sowie dem Arbeitgeberverband zusammen.	14	0.6666666666666666	0.0
114t	2018	Die Funktion des Compliance-Verantwortlichen wird vom Leiter des Bereichs Recht/Compliance wahrgenommen. Er ist dem Vorstandsvorsitzenden direkt unterstellt. Seine Aufgaben sind zu unterteilen in strategische Aufgaben, Beratung und Unterstützung, Überwachung und Verbesserung sowie Berichterstattung.	Diese Aufgaben stellen in ihrer Gesamtheit die Compliance-relevanten Maßnahmen dar.	20	0.6666666666666666	0.33333333333333337
115t	2018	Die Sicherstellung und die Umsetzung der gesetzlichen und freiwilligen Standards werden von den Beauftragten und den Verantwortlichen in den Bereichen Geldwäsche, Compliance, Informationssicherheit, Datenschutz und Outsourcing sowie Personal und Qualitätsmanagement regelmäßig überwacht. Ebenso prüft die Abteilung Revision im Rahmen des risikoorientierten Prüfungsplans die Umsetzung der gesetzlichen Anforderungen. Über ein entsprechendes Berichtswesen wird der Vorstand mit eingebunden.	Soweit möglich und vorhanden ermittelt die Bank die Ausprägungen zu einzelnen Leistungsindikatoren der [ORG].	7	0.3333333333333333	0.0
116t	2019	[ORG] hat bereits 2014 eine erste Stakeholderbefragung durchgeführt und die Ergebnisse genutzt, um eine Nachhaltigkeitsstrategie zu entwerfen. [ORG] verfolgt also zunächst den strategisch-dialogischen Stakeholderansatz. Ein für 2020 geplanter Stakeholderdialog, konnte aufgrund der Corona-Epidemie nicht durchgeführt werden.	Stattdessen führte [ORG] 2020 eine erneute interne Stakeholderbefragung mittels persönlicher Einzelinterviews (flankiert von einer Onlinebefragung) durch, um die wichtigsten Nachhaltigkeitsthemen adressieren und aktualisieren zu können.	9	0.5	0.16666666666666666
117t	2017	Experten tauschen sich in verschiedenen Formaten mit Kunden aus, damit deren Ideen und Anregungen in die (Weiter-)Entwicklung von Services und Produkten einfließen können. Da die Digitalisierung neue Möglichkeiten zur unmittelbaren Kundenpartizipation bietet, plant und testet die [ORG] derzeit neue Formate. So rief die Bank 2017 das „Customer Solution Lab“ ins Leben, um Kunden an der Entwicklung innovativer Produkte und Services zu beteiligen.	Neue Konzepte werden mit Prototypen oder in Beratungsgesprächen vorgestellt und konstruktiv diskutiert.	9	0.6666666666666666	0.0
118t	2020	Damit auch zukünftige Generationen weltweit gut leben können, müssen wir unseren Ressourcenverbrauch reduzieren: Geschlossene Stoffkreisläufe sind dringend erforderlich. Außerdem müssen alle Produkte in einer verträglichen Harmonie mit uns Menschen und unserem Ökosystem sein.	Die Herausforderungen der heutigen Zeit sind vor allem die Bewältigung der Klimakrise, die Ressourcenknappheit sowie die Auswirkungen von Produkten auf die menschliche Gesundheit und die Umwelt.	10	0.3333333333333333	0.0
119t	2020	Prozesse im Kerngeschäft | Im operativen bilanziellen Kerngeschäft (Einlagen und Kredite) beachtet die [ORG] zusätzlich u. a. satzungsmäßige Regelungen (z. B. Regionalprinzip der [ORG]) und Kreditrichtlinien. Zudem haben wir in 2020 Ausschlusskriterien für unser Kreditgeschäft festgelegt. In die Produktkörbe zur Anlageberatung haben wir Nachhaltigkeitsfonds aufgenommen, so dass ein aktives Angebot möglich ist.	Zudem befragen wir unsere Kundinnen und Kunden bereits seit September 2020 im Rahmen der Anlageberatung grundsätzlich nach ihren Nachhaltigkeitspräferenzen.	6	0.6666666666666666	0.0
120t	2020	Für alle tarifgebundenen Mitarbeiterinnen und Mitarbeiter der [ORG] findet der Tarifvertrag TVöD-F Anwendung. Im Rahmen des §18 TVöD-F wird an die berechtigten Mitarbeitenden zusätzlich zum Tabellenentgelt ein Leistungsentgelt gezahlt, in dem soziale und ökologische Ziele berücksichtigt sind. Die Kontrolle, ob die Ziele erreicht wurden, erfolgt durch die zuständige Führungskraft.	Darüber hinaus beteiligt das Unternehmen seine Mitarbeitenden in wirtschaftlich erfolgreichen Zeiten am Unternehmensgewinn.	8	1.0	0.0
121t	2018	Durch die Workshops der Unternehmensleitung (2017) und das World-Café der Abteilungen (2018) wurde das Ziel erreicht, die mit der nachhaltigen Entwicklung verbundene Wertevorstellung im Unternehmen zu definieren, dafür zu sensibilisieren und möglichst viele Beschäftigte für das Thema zu mobilisieren. Denn die erfolgreiche Umsetzung der nachhaltigen Entwicklung muss parallel auf allen Ebenen stattfinden, bei allen Projekten und in allen Prozessen geprüft und berücksichtigt werden. Die wesentlichen Ziele inklusiv der unterstützenden Maßnahmen sind entsprechend den Säulen der Nachhaltigkeit (Ökologie, Ökonomie und Gesellschaft) definiert.	Sie sind in der intern veröffentlichten Broschüre „Verpflichtung zur Nachhaltigkeit“ dargestellt.	3	0.8333333333333333	0.16666666666666669
122t	2017	Traditionell unterstützen einzelne Gesellschaften in unterschiedlichen Formen die Zivilgesellschaften an ihren jeweiligen Standorten. In Werdohl beispielsweise arbeitete [ORG] auch 2017 im Rahmen der „Initiative Technik“ intensiv mit den örtlichen Schulen zusammen. [ORG] unterstützte 2017 mehrere lokale Hilfsorganisationen in Hamburg.	Darüber hinaus engagierten sich erneut zahlreiche Mitarbeiter von [ORG] in ihrer Freizeit in den Gemeinschaften vor Ort.	18	0.6666666666666666	0.0
123t	2020	Nach einer Studie von [PERSON]/[PERSON]/[PERSON] zur Positiven Psychotherapie ([PRODUCT], Now. 2006) genügen 3 gute Gedanken/Augenblicke am Tag, um langfristig die Lebenszufriedenheit zu steigern. Wir verbringen einen Großteil unseres Lebens auf Arbeit. Unser Beratungsfeld [NAME] beschäftigt sich mit Strategien, die Motivation von Mitarbeitern zu erhöhen, damit sie auch auf Arbeit viele schöne Momente verbringen können.	Diese Zielsetzung gilt auch für unsere eigenen Mitarbeiter.	1	0.16666666666666666	0.16666666666666666
124t	2017	Mit unseren vielfältigen Spenden- und Sponsoringengagements in Kultur, Bildung, Sport, Umwelt, Wissenschaft und Soziales machen wir viele Dinge erst möglich. In 2017 haben wir insgesamt ca. 1,8 Mio. € zur Verfügung gestellt, um eine möglichst große Breitenwirkung zu erzielen, so dass alle Menschen in der Region davon profitieren. Die Ausschüttungen an die Trägergemeinden in Millionenhöhe dürfen von diesen nur für gemeinnützige Zwecke verwendet werden und kommen demnach auch dem Gemeinwesen zu Gute.	Wir engagieren uns u. a. beim "Augsburger Zukunftspreis" für eine nachhaltige Stadtentwicklung.	18	1.0	0.0
125t	2019	Des Weiteren fördert die [ORG] den Betriebssport. Dieses Angebot wird seit 2018 durch einen eingetragenen Verein getragen. Erklärtes Ziel des [ORG] ist es, die Gesundheit, Leistungsfähigkeit und Arbeitszufriedenheit der Mitarbeiterinnen und Mitarbeiter zu erhalten und nach Möglichkeit auch zu fördern.	Der Schwerpunkt unserer durchgeführten Programme liegt dabei auf vorbeugenden Maßnahmen.	15	0.6666666666666666	0.0
126t	2021	Wir wollen ein nachhaltig wirtschaftender Betrieb sein. Dies ist unser erster DNK-Nachhaltigkeitsbericht, mit dem wir eine IST-Analyse unseres nachhaltigen Wirtschaftens darstellen. Ausgehend von dieser Analyse formulieren wir Ziele - qualitative und quantitative.	Indem wir in diesen DNK-Prozess einsteigen, stoßen wir einen Innovationsprozess an, der in unserem Betrieb langfristig wirken soll und der im besten Falle auch unsere Stakeholder für das Thema Nachhaltigkeit sensibilisiert und zu nachhaltigem Handeln bewegt.	3	0.3333333333333333	0.0
127t	2019	Auf Basis der Ergebnisse wird eine Zielpositionierung festgelegt und ein Maßnahmenprogramm zur Erreichung des Zielwerts abgeleitet. Die Umsetzung der angestrebten Maßnahmen wird durch das Nachhaltigkeits-Team bei den regelmäßigen Treffen nachgehalten. Die Zielerreichung wird im Folgejahr anhand der erneuten Durchführung des Nachhaltigkeits-Kompasses überprüft.	Dies macht die Ergebnisse über Jahre hinweg vergleichbar und zeigt die Weiterentwicklung auf.	7	1.0	0.0
128t	2019	Für die Erreichung der Nachhaltigkeitsziele gibt es keine Vergütungssysteme für Führungskräfte und Mitarbeiter*innen und ist bisher auch nicht geplant. Alle Mitarbeiter*innen tragen gesellschaftliche Verantwortung. Als Verbund von familiengeführten Unternehmen ist es für uns selbstverständlich, dass jeder Mitarbeitende nach besten Kräften daran arbeitet, die gemeinsamen Ziele zu realisieren.	Eine gesonderte Zielformulierung aufgrund von Nachhaltigkeitskriterien gibt es daher nicht.	8	0.3333333333333333	0.3333333333333333
129t	2018	Wir legen großen Wert darauf, dass sich die [ORG] Ravensburg und alle Beschäftigten rechtskonform verhalten. Es wird keine Form von Korruption und Bestechung toleriert. Es ist Aufgabe des Compliance-Beauftragten (Chief Compliance Officer) sicher zu stellen, dass wir im Einklang mit den gesetzlichen Vorgaben handeln.	Hierzu überwacht dieser die hausinternen Vorgaben und führt auch eigene Kontroll- und Überwachungshandlungen durch.	20	0.6666666666666666	0.0
130t	2020	Die Ziele und Maßnahmen unserer Nachhaltigkeitsstrategie (siehe Kriterium 1) werden formell und informell kontrolliert. Um die Zielkontrolle zu erleichtern und die Zielqualität zu erhöhen, haben wir bei den meisten Zielen und Indikatoren Methoden der Erhebung entwickelt und festgelegt. Diese sind pragmatisch und praktikabel für unsere Unternehmensgröße, gewährleisten aber gleichzeitig die Vergleichbarkeit der Daten.	Künftig wollen wir einige Steuerungskennzahlen definieren, in dem sämtliche Datenquellen, wie Kundenbefragungen, CO2-Berechnungen, Analysen, etc. zusammenfließen.	7	0.6666666666666666	0.0
131t	2021	Weder mittelbar noch durch die Gewährung finanzieller Mittel. Zudem unterstützen wir keine Veranstaltungen, die politischen Parteien oder Organisationen ein Forum bieten. Die Mitverantwortung des Unternehmens und seiner Mitarbeiter für das Gemeinwohl erkennt die [ORG] ausdrücklich an.	Sie begrüßt deshalb deren staatsbürgerliches, politisch-demokratisches, gesellschaftliches, soziales und umweltorientiertes Engagement.	19	0.3333333333333333	0.0
132t	2019	[ORG] hat keine eigenen Antikorruptionsrichtlinien; es ist bisher und im Berichtszeitraum zu keinen Vorfällen gekommen. Im Umgang mit Projekten und Kunden halten wir uns an entsprechende Vertraulichkeitsvereinbarungen, die jeweils von der Geschäftsführerin bzw. von den Projektbeteiligten unterschrieben werden. Die Werkverträge unserer freien Mitarbeitenden beinhalten entsprechende Klauseln.	Verantwortlich für die Compliance ist die Geschäftsführerin; bei der Unterzeichnung von Vertraulichkeitsvereinbarungen bespricht sie die jeweils besonders starken Klauseln mit den Projektbeteiligten, um sie für den korrekten Umgang zu sensibilisieren.	20	0.3333333333333333	0.0
