aber	O
immer	O
vorkommen	O
,	O
wo	O
drei	O
Behörden	O
,	O
von	O
denen	O
zwei	O
mit	O
der	O
dritten	O
in	O
keiner	O
Verbindung	O
stehen	O
,	O
nämlich	O
der	O
Reichskanzler	O
,	O
das	O
preußische	B-ORG
Staats	B-ORG
-	I-ORG
Ministerium	I-ORG
und	O
die	O
Statthalterschaft	O
von	O
Elsaß	B-LOC
-	I-LOC
Lothringen	I-LOC
,	O
zu	O
einem	O
und	O
demselben	O
Akte	O
zu	O
konkurriren	O
haben	O
.	O
Die	O
Statthalterschaft	O
ist	O
in	O
der	O
Publizirung	O
ihres	O
Antheils	O
an	O
demselben	O
ebm	O
schneller	O
gewesen	O
als	O
die	O
beiden	O
anderen	O
Behörden	O
.	O
Was	O
demnächst	O
die	O
Form	O
der	O
Entlassung	O
des	O
Staattministers	O
Hofmann	B-PER
betrifft	O
,	O
so	O
ist	O
sie	O
die	O
-	O
»	O
welche	O
er	O
selbst	O
aus	O
,	O
wie	O
wir	O
glauben	O
,	O
sach	O
-	O
und	O
triftigen	O
Gründen	O
gewünscht	O
hat	O
.	O
Wir	O
sehen	O
auch	O
in	O
ihr	O
nichts	O
Ueberraschendes	O
,	O
ebenso	O
wenig	O
wie	O
in	O
der	O
ganzen	O
Thatsache	O
,	O
daß	O
ein	O
Minister	O
aus	O
einer	O
ministeriellen	O
Stellung	O
in	O
eine	O
andere	O
,	O
ohne	O
sein	O
Zuthun	O
vakant	O
gewordene	O
,	O
übergeht	O
.	O
Die	O
!	O
gegentheilige	O
Behauptung	O
entspringt	O
wohl	O
nur	O
dem	O
sommerlichen	O
Sensationsbedürfniß	O
der	O
Blätter	O
,	O
«	O
nm	O
es	O
an	O
Stoff	O
fehlt	O
.	O
Die	O
Nr	O
.	O
3	O
S	O
des	O
Centralblattes	B-ORG
für	I-ORG
das	I-ORG
Deutsche	I-ORG
Reich	I-ORG
bringt	O
eine	O
unter	O
dem	O
13	O
.	O
August	O
erlassene	O
"	O
Telegraphenordnung	O
für	O
das	O
Deutsche	B-LOC
Reich	I-LOC
"	O
zum	O
Abdruck	O
,	O
welche	O
vom	O
1	O
.	O
Oktober	O
ab	O
in	O
Kraft	O
treten	O
wird	O
.	O
Dieselbe	O
stellt	O
die	O
für	O
den	O
Telegraphenverkehr	O
innerhalb	O
Deutschlands	B-LOC
bisher	O
gültig	O
gewesenen	O
Bestimmungen	O
(	O
Telegr	O
.	O
Ordn	O
.	O
vom	O
21	O
.	O
Juni	O
1872	O
mit	O
den	O
1876	O
und	O
1877	O
ergangenen	O
Abänderungen	O
)	O
unter	O
Berücksichtigung	O
der	O
aus	O
den	O
Beschlüssen	O
der	O
internationalen	O
Telegraphen	O
-	O
Konferenz	O
zu	O
London	B-LOC
im	O
Jahre	O
1879	O
sich	O
ergebenden	O
Ergänzungen	O
in	O
redaktioneller	O
Neubearbeitung	O
zusammen	O
.	O
Bezüglich	O
der	O
eintretenden	O
Neuerungen	O
ist	O
hauptsächlich	O
auf	O
folgende	O
Punkte	O
aufmerksam	O
zu	O
machen	O
.	O
1	O
.	O
Es	O
ist	O
dem	O
Absender	O
gestattet	O
,	O
im	O
Falle	O
derselbe	O
ein	O
Telegramm	O
dem	O
Empfänger	O
offen	O
zustellen	O
zu	O
lassen	O
wünscht	O
,	O
dieses	O
Verlangen	O
durch	O
den	O
nur	O
für	O
ein	O
Wort	O
taxpflichtigen	O
Zusatz	O
L	O
.	O
0	O
.	O
auszudrücken	O
.	O
2	O
.	O
Die	O
taxpflichtige	O
Vergleichung	O
der	O
in	O
Chiffern	O
rc	O
.	O
abgefaßten	O
Privattelegramme	O
ist	O
künftig	O
nicht	O
mehr	O
obligatorisch	O
.	O
3	O
.	O
Für	O
Telegramme	O
,	O
welche	O
über	O
den	O
Ortsbestellbezirk	O
hinaus	O
mittels	O
der	O
Post	O
weiterbefördert	O
werden	O
sollen	O
,	O
sowie	O
für	O
post	O
-	O
und	O
bahnlagernde	O
Telegramme	O
werden	O
keine	O
Postgebühren	O
mehr	O
erhoben	O
.	O
4	O
.	O
Die	O
vor	O
einiger	O
Zeit	O
versuchsweise	O
angeordnete	O
Einrichtung	O
,	O
nach	O
welcher	O
der	O
Aufgeber	O
die	O
Kosten	O
für	O
die	O
Zustellung	O
von	O
Telegrammen	O
an	O
Empfänger	O
außerhalb	O
des	O
Ortsbestellbezirkes	O
der	O
Bestimmungs	O
-	O
Telegraphenanstalt	O
mittels	O
besonderer	O
Boten	O
durch	O
Entrichtung	O
einer	O
festen	O
Gebühr	O
von	O
80	O
Pf	O
.	O
für	O
jedes	O
Telegramm	O
vorausbezahlen	O
kann	O
,	O
ist	O
dauernd	O
eingeführt	O
.	O
5	O
.	O
Die	O
Stundung	O
der	O
Telegrammgebühren	O
ist	O
allgemein	O
zugelassen	O
.	O
6	O
.	O
Die	O
Gebühr	O
für	O
Weiterbeförderung	O
von	O
Telegrammen	O
über	O
das	O
Meer	O
hinaus	O
vermtttelst	O
der	O
Post	O
ist	O
bezüglich	O
der	O
nach	O
Ländern	O
des	O
Welt	O
-	O
Postvereins	O
gerichteten	O
Telegramme	O
von	O
80	O
auf	O
40	O
Pfennig	O
herabgesetzt	O
worden	O
.	O
Einem	O
Briefe	O
unseres	O
Stuttgarter	O
X	O
Korrespondenten	O
vom	O
29	O
.	O
August	O
entnehmen	O
wir	O
Folgendes	O
:	O
Die	O
überaus	O
herzlichen	O
Begrüßungen	O
,	O
die	O
dem	O
deutschen	O
Kronprinzen	O
auf	O
seiner	O
Inspektionsreise	O
durch	O
Württemberg	B-LOC
trotz	O
der	O
Vermeidung	O
eines	O
offiziellen	O
Empfanges	O
überall	O
zu	O
Theil	O
geworden	O
,	O
liefern	O
gewiß	O
das	O
schönste	O
Zeugniß	O
für	O
die	O
sympathischen	O
Gefühle	O
,	O
welche	O
unser	O
Volk	O
dem	O
künftigen	O
Deutschen	O
Kaiser	O
entgegenbringt	O
.	O
Die	O
Kundgebungen	O
trugen	O
in	O
den	O
Städten	O
,	O
wie	O
auf	O
dem	O
Lande	O
einen	O
ebenso	O
herzlichen	O
wie	O
enthusiastischen	O
Charakter	O
.	O
Stundenweit	O
kamen	O
die	O
Leute	O
gelaufen	O
,	O
um	O
des	O
Reiches	B-LOC
Erbe	O
zu	O
sehen	O
und	O
ihm	O
entgegen	O
zu	O
eilen	O
.	O
Der	O
deutsche	O
Kronprinz	O
erobert	O
durch	O
sein	O
freundliches	O
,	O
leutseliges	O
Wesen	O
die	O
Herzen	O
im	O
Sturm	O
,	O
ihm	O
ist	O
Hoch	O
und	O
Helfershelfer	O
,	O
wo	O
nicht	O
dem	O
Hauptschwindler	O
,	O
einem	O
gewissen	O
Frischauf	B-PER
.	O
Rechtzeitig	O
erhielt	O
ich	O
Nachricht	O
von	O
der	O
beabsichtigten	O
Hochzeit	O
,	O
und	O
um	O
nichts	O
zu	O
versäumen	O
,	O
reiste	O
ich	O
noch	O
in	O
der	O
Nacht	O
vorher	O
nach	O
dem	O
Schlosse	O
.	O
Mit	O
dem	O
Baron	O
bekannt	O
,	O
ward	O
ich	O
sofort	O
,	O
ohne	O
meines	O
Amtes	O
Erwähnung	O
zu	O
thun	O
,	O
den	O
anwesenden	O
Gästen	O
vorgestellt	O
,	O
die	O
zur	O
Vorfeier	O
,	O
respektive	O
dem	O
Polterabend	O
,	O
eingetroffen	O
waren	O
,	O
und	O
ich	O
hatte	O
mir	O
sofort	O
in	O
dem	O
Administrator	O
mein	O
Opfer	O
erwählt	O
.	O
'	O
Aumeier	B-PER
seufzte	O
tief	O
auf	O
.	O
.	O
Nachdem	O
sich	O
nämlich	O
'	O
die	O
Damen	O
zurückgezogen	O
'	O
,	O
fuhr	O
der	O
Rath	O
fort	O
,	O
»	O
kneipten	O
wir	O
noch	O
gemüthlich	O
in	O
die	O
Nacht	O
hinein	O
und	O
erzählten	O
uns	O
auch	O
Geschichten	O
.	O
Als	O
an	O
mich	O
die	O
Reihe	O
kam	O
,	O
erzählte	O
ich	O
die	O
Geschichte	O
,	O
welche	O
mich	O
soeben	O
nach	O
dem	O
Schlosse	O
geführt	O
,	O
gerade	O
so	O
,	O
als	O
hätte	O
ich	O
sie	O
schon	O
vor	O
längerer	O
Zeit	O
erlebt	O
,	O
nämlich	O
vom	O
Schwindlerbräutigam	O
und	O
seinem	O
Spießgesellen	O
,	O
dem	O
Administrator	O
.	O
Der	O
anwesende	O
Administrator	O
kam	O
in	O
sichtliche	O
Verlegenheite	O
was	O
mir	O
sofort	O
auffiel	O
,	O
und	O
ich	O
steuerte	O
fttsch	O
auf	O
mein	O
Ziel	O
los	O
.	O
Und	O
wie	O
glauben	O
Sie	O
,	O
daß	O
ich	O
die	O
Vögel	O
fing	O
?	O
Ich	O
faßte	O
den	O
neben	O
mir	O
sitzenden	O
Administrator	O
fest	O
in	O
'	O
s	O
Auge	O
und	O
rief	O
mit	O
grabesdumpfer	O
Stimme	O
r	O
Frischauf	B-PER
,	O
Du	O
bist	O
entlarvt	O
!	O
Nieder	O
auf	O
die	O
Kniee	O
,	O
Verworfener	O
!	O
und	O
eh	O
'	O
ich	O
mir	O
'	O
s	O
versah	O
,	O
lag	O
der	O
Schwindler	O
jammernd	O
zu	O
meinen	O
Füßen	O
.	O
'	O
Der	O
Polizeirath	O
hatte	O
im	O
Eifer	O
bei	O
den	O
letzten	O
Worten	O
seine	O
Hand	O
gegen	O
Aumeier	B-PER
ausgestreckt	O
und	O
diesem	O
feiam	O
Befehl	O
direkt	O
zugerufen	O
.	O
Derselbe	O
glaubte	O
nicht	O
anders	O
,	O
als	O
der	O
Rath	O
wolle	O
ihn	O
auch	O
dieses	O
Mal	O
auf	O
solche	O
Art	O
entlarven	O
,	O
und	O
eine	O
Art	O
Schwindel	O
erfaßte	O
den	O
Geängstigten	O
.	O
Er	O
glitt	O
vom	O
Stuhle	O
nieder	O
und	O
saß	O
plötzlich	O
bleich	O
und	O
zitternd	O
und	O
entsetzt	O
vor	O
Mundheim	B-PER
auf	O
dem	O
Boden	O
.	O
Alle	O
Anwesenden	O
liefen	O
sofort	O
herbei	O
.	O
.	O
Was	O
ist	O
'	O
»	O
?	O
Was	O
ist	O
dem	O
Jugentmr	O
?	O
'	O
frug	O
Alles	O
durcheinander	O
.	O
.	O
Ihm	O
ist	O
unwohl	O
!	O
'	O
riefen	O
Mehrere	O
.	O
'	O
.	O
Schnell	O
Wasser	O
!	O
Wasser	O
!	O
'	O
schrie	O
Ottilie	B-PER
entsetzt	O
.	O
.	O
Hier	O
mein	O
Riechfläschchen	O
!	O
'	O
rief	O
die	O
Ftlkalln	O
,	O
dasselbe	O
hinreichend	O
.	O
Niedttg	O
,	O
Arm	O
und	O
Reich	O
zugtthan	O
.	O
Der	O
Empfang	O
,	O
der	O
Sr	O
.	O
kaiserl	O
.	O
und	O
königl	O
.	O
Hoheit	O
in	O
der	O
Hauptstadt	O
zu	O
Theil	O
wurde	O
,	O
war	O
ein	O
geradezu	O
großartiger	O
zu	O
nennen	O
.	O
In	O
dichtgedrängten	O
Massen	O
stand	O
die	O
Menge	O
vom	O
Bahnhof	O
bis	O
zum	O
Schloß	O
,	O
und	O
die	O
Hurrah	O
wollten	O
kein	O
Ende	O
nehmen	O
.	O
Während	O
der	O
ganzen	O
Zeit	O
des	O
Aufenthaltes	O
des	O
Kronprinzen	O
in	O
Stuttgart	B-LOC
harrten	O
die	O
Leute	O
aus	O
vor	O
dem	O
Schloßpottal	O
.	O
um	O
ihn	O
zu	O
sehen	O
und	O
begrüßen	O
zu	O
können	O
.	O
Dm	O
Äipfelpuatt	O
erreichten	O
die	O
Kundgebungen	O
am	O
Abend	O
des	O
2b	O
.	O
August	O
,	O
als	O
vor	O
dem	O
Palais	O
des	O
General	O
v	B-PER
.	I-PER
Schachtmayer	I-PER
,	O
wo	O
der	O
Prinz	O
dinirt	O
hatte	O
und	O
später	O
einem	O
Gartenfeste	O
beiwohnte	O
,	O
durch	O
die	O
Mustttapellen	O
der	O
hiesigen	O
Garnison	O
der	O
Zapfenstreich	O
ausgeführt	O
wurde	O
.	O
Sowie	O
sich	O
nur	O
Se	O
.	O
kaiserl	O
.	O
und	O
königl	O
.	O
Hoheit	O
am	O
Fenster	O
zeigte	O
,	O
scholl	O
tausendstimmiges	O
Hurrah	O
zu	O
ihm	O
empor	O
.	O
Dem	O
neuesten	O
,	O
für	O
Monat	O
Juli	O
d	O
.	O
I	O
.	O
erschienenen	O
Heft	O
der	O
Statistik	B-ORG
des	I-ORG
Deutschen	I-ORG
Reichs	I-ORG
entnehmen	O
wir	O
in	O
Bezug	O
auf	O
den	O
Waarenverkehr	O
des	O
deutschen	O
Zollgebiets	O
folgende	O
Daten	O
:	O
Vom	O
1	O
.	O
Januar	O
bis	O
Ende	O
Juli	O
d	O
.	O
I	O
.	O
betrug	O
die	O
Einfuhr	O
Ausfuhr	O
von	O
in	O
Doppelzentnern	O
Roheisen	O
,	O
Bmcheisen	O
,	O
Luppeneisen	O
,	O
Rohschtmmu	O
.	O
Jnpot	O
»	O
1	O
,	O
198	O
,	O
396	O
2	O
,	O
103	O
,	O
619	O
Materialeisen	O
,	O
ganz	O
groben	O
und	O
groben	O
Eisenwaaren	O
.	O
.	O
242	O
,	O
746	O
3	O
,	O
858	O
,	O
602	O
feinen	O
Eisenwaaren	O
.	O
.	O
.	O
.	O
3	O
,	O
401	O
33	O
,	O
025	O
Maschinen	O
140	O
,	O
205	O
317	O
,	O
938	O
Von	O
den	O
Gewichtsmengen	O
der	O
in	O
den	O
Gruppen	O
1	O
.	O
und	O
11	O
.	O
zusammengefaßten	O
Waaren	O
treffen	O
in	O
der	O
Ausfuhr	O
speziell	O
auf	O
Roheisen	O
1	O
,	O
252	O
,	O
328	O
,	O
Brucheisen	O
625	O
,	O
086	O
,	O
Luppeneisen	O
,	O
Rohschtmen	O
,	O
Jnpot	O
»	O
226	O
,	O
205	O
,	O
schmiedbares	O
Eisen	O
in	O
Stäben	O
821	O
,	O
537	O
,	O
Eisenbahnschienen	O
1	O
,	O
454	O
,	O
666	O
,	O
rohe	O
Eisenplatten	O
und	O
-	O
Bleche	O
195	O
,	O
833	O
,	O
Eisendraht	O
542	O
,	O
788	O
,	O
ganz	O
grobe	O
Eisengußwaaren	O
90	O
,	O
096	O
,	O
Eisenbahnachsen	O
und	O
Eisenbahnrader	O
107	O
,	O
531	O
,	O
Röhren	O
aus	O
schmiedbarem	O
Eisen	O
88	O
,	O
143	O
,	O
Drahtstifte	O
82	O
,	O
739	O
,	O
andere	O
grobe	O
Eisenwaaren	O
245	O
,	O
673	O
Doppelzentner	O
.	O
Von	O
Waaren	O
der	O
Gruppe	O
I	O
sind	O
im	O
Juli	O
d	O
.	O
I	O
.	O
allein	O
281	O
,	O
204	O
Doppelzentner	O
eingeführt	O
,	O
ca	O
.	O
71	O
,	O
000	O
mehr	O
als	O
im	O
Juni	O
d	O
.	O
I	O
.	O
,	O
in	O
keinem	O
der	O
Vormonate	O
hatte	O
die	O
Einfuhr	O
diese	O
Höhe	O
erreicht	O
.	O
Die	O
Einfuhr	O
von	O
Waaren	O
der	O
Gruppe	O
11	O
stand	O
im	O
April	O
d	O
.	O
I	O
.	O
mit	O
45	O
,	O
594	O
Doppelzentnern	O
am	O
höchsten	O
"	O
;	O
"	O
in	O
den	O
folgenden	O
drei	O
Monaten	O
betrug	O
sie	O
nur	O
noch	O
35	O
,	O
611	O
Doppelzentner	O
durchschnittlich	O
.	O
Die	O
-	O
Einfuhr	O
von	O
Maschinen	O
hob	O
sich	O
in	O
fast	O
ununterbrochener	O
Steigerung	O
von	O
15	O
,	O
154	O
im	O
Januar	O
auf	O
26	O
,	O
394	O
Doppelzentner	O
im	O
Juli	O
d	O
.	O
I	O
.	O
—	O
Die	O
Ausfuhr	O
von	O
Waaren	O
der	O
Gruppe	O
I	O
und	O
II	O
hatte	O
im	O
Monat	O
März	O
d	O
.	O
I	O
.	O
die	O
Höhe	O
von	O
395	O
,	O
531	O
bezw	O
.	O
647	O
,	O
283	O
Doppelzentnern	O
erreicht	O
,	O
ging	O
seitdem	O
zurück	O
und	O
betrug	O
im	O
Juli	O
d	O
.	O
I	O
.	O
nur	O
noch	O
238	O
,	O
743	O
bezw	O
.	O
533	O
,	O
266	O
Doppelzentner	O
.	O
Dagegen	O
zeigte	O
die	O
Ausfuhr	O
von	O
Waaren	O
der	O
Gruppen	O
III	O
und	O
IV	O
noch	O
bis	O
zum	O
Monat	O
Juni	O
d	O
.	O
I	O
.	O
eine	O
steigende	O
Bewegung	O
"	O
;	O
"	O
im	O
Monat	O
Juli	O
sank	O
jedoch	O
auch	O
diese	O
Ausfuhr	O
und	O
zwar	O
im	O
Vergleich	O
zum	O
Vormonat	O
von	O
5805	O
bezw	O
.	O
63	O
,	O
670	O
auf	O
4807	O
bezw	O
.	O
61	O
,	O
806	O
Doppelzentner	O
.	O
Die	O
Einfuhr	O
und	O
Ausfuhr	O
von	O
europäischem	O
Bau	O
-	O
und	O
Nutzholz	O
hat	O
sich	O
vom	O
I	O
.	O
Januar	O
bis	O
Ende	O
Juli	O
d	O
.	O
I	O
»	O
.	O
nach	O
dem	O
jüngst	O
erschienenen	O
Julihefte	O
der	O
Statistik	B-ORG
des	I-ORG
Deutschen	I-ORG
Reiches	I-ORG
folgendermaßen	O
gestaltet	O
:	O
Einfuhr	O
Ausfuhr	O
reduzirt	O
auf	O
Festmeter	O
:	O
hatten	O
,	O
roh	O
oder	O
blos	O
mit	O
der	O
Axt	O
vorgearbeitet	O
.	O
153	O
,	O
819	O
143	O
,	O
758	O
hartes	O
,	O
gesägt	O
oder	O
auf	O
anderem	O
Wege	O
vorgearbeitet	O
oder	O
zerkleinert	O
.	O
.	O
.	O
86	O
,	O
560	O
129	O
,	O
425	O
zusammen	O
Hartholz	O
.	O
240	O
,	O
379	O
273	O
,	O
003	O
welches	O
,	O
rob	O
K	O
989	O
,	O
795	O
430	O
,	O
443	O
welches	O
,	O
gesägt	O
jc	O
.	O
.	O
.	O
.	O
412	O
,	O
613	O
243	O
,	O
786	O
zusammen	O
Weichholz	O
.	O
1	O
,	O
402	O
,	O
408	O
694	O
,	O
229	O
.	O
Alles	O
rannte	O
planlos	O
durcheinander	O
,	O
nur	O
Ottiliens	B-PER
Ruf	O
nach	O
Wasser	O
übertönte	O
die	O
Verwirrung	O
.	O
Der	O
Major	O
und	O
der	O
Polizeirath	O
hoben	O
Aumeier	B-PER
auf	O
und	O
setzten	O
ihn	O
auf	O
ein	O
Sopha	O
,	O
dann	O
eilten	O
auch	O
sie	O
hinweg	O
,	O
der	O
Erstere	O
,	O
um	O
Wasser	O
,	O
Mundheim	B-PER
,	O
um	O
Wein	O
herbeizuholen	O
.	O
Weiß	B-PER
,	O
der	O
noch	O
immer	O
auf	O
der	O
Terrasse	O
stand	O
und	O
in	O
die	O
Nacht	O
hinausstierte	O
,	O
wurde	O
durch	O
den	O
Lärm	O
in	O
den	O
Saal	O
zurückgerufen	O
.	O
Als	O
er	O
Aumeiers	B-PER
ansichtig	O
wurde	O
,	O
begriff	O
er	O
sofort	O
,	O
daß	O
hier	O
ein	O
unliebsamer	O
Zwischenfall	O
stattgefunden	O
haben	O
müsse	O
,	O
und	O
die	O
Situation	O
erkennend	O
,	O
eilte	O
'	O
er	O
auf	O
seinen	O
Freund	O
zu	O
,	O
neigte	O
sich	O
über	O
ihn	O
und	O
raunte	O
ihm	O
in	O
die	O
Ohren	O
:	O
.	O
Fort	O
!	O
Eile	O
!	O
'	O
Der	O
Bedrängte	O
ließ	O
sich	O
das	O
nicht	O
zwei	O
Mal	O
sagen	O
.	O
Er	O
glitt	O
,	O
die	O
herrschende	O
Verwirrung	O
benützend	O
,	O
sachte	O
vom	O
Sopha	O
und	O
verschwand	O
unter	O
einem	O
nebenstehenden	O
Tische	O
.	O
Gleich	O
darauf	O
erreichte	O
er	O
ungesehen	O
die	O
nahe	O
Thür	O
,	O
in	O
der	O
er	O
sich	O
rasch	O
verlor	O
.	O
Weiß	B-PER
folgte	O
ihm	O
ängstlich	O
mit	O
den	O
Augen	O
,	O
und	O
als	O
Aumeier	B-PER
glücklich	O
aus	O
dem	O
Saale	O
war	O
,	O
trat	O
auch	O
er	O
zurück	O
.	O
Rath	O
Brentling	B-PER
war	O
der	O
Erste	O
,	O
der	O
mit	O
einem	O
Glase	O
Wasser	O
hinzukam	O
.	O
.	O
Wo	O
ist	O
Aumeier	B-PER
?	O
'	O
fragte	O
er	O
überrascht	O
,	O
als	O
er	O
das	O
Sopha	O
leer	O
fand	O
.	O
.	O
Wo	O
ist	O
er	O
?	O
'	O
rief	O
der	O
Major	O
,	O
ebenfalls	O
Wasser	O
bringend	O
.	O
.	O
Fort	O
?	O
Er	O
wird	O
frische	O
Luft	O
schöpfen	O
!	O
'	O
meinte	O
Ottilie	B-PER
.	O
.	O
Der	O
hat	O
die	O
Wasserscheu	O
,	O
drum	O
ist	O
er	O
verschwunden	O
'	O
,	O
rief	O
der	O
Polizeirath	O
lachend	O
,	O
als	O
sämmtliche	O
Gäste	O
mit	O
großen	O
und	O
kleinen	O
mit	O
Wasser	O
gefüllten	O
Gefäßen	O
staunend	O
das	O
Sopha	O
umstanden	O
.	O
»	O
Hättet	O
Ihr	O
,	O
wie	O
ich	O
,	O
Wein	O
statt	O
Wasser	O
gebracht	O
,	O
Aumeier	B-PER
hätte	O
sich	O
sicherlich	O
nicht	O
so	O
schnell	O
davon	O
gemacht	O
.	O
'	O
Trotz	O
des	O
eifrigsten	O
Nachforschens	O
war	O
Aumeier	B-PER
nicht	O
«	O
cfc	O
zu	O
finden	O
.	O
Schließlich	O
nahm	O
man	O
an	O
,	O
er	O
habe	O
sich	O
zur	O
Ruhe	O
begeben	O
!	O
(	O
Fortsetzung	O
folgt	O
.	O
)	O

II	O
.	O
Beilage	O
der	O
"	O
Berliner	B-ORG
-	I-ORG
Börsen	I-ORG
Zeitung	I-ORG
"	O
"	O
"	O
Nr	O
.	O
31	O
S	O
Dienstag	O
12	O
.	O
Juli	O
1921	O
Dienstag	O
12	O
.	O
Juli	O
1821	O
J	O
Handelsnachrichten	O
.	O
IN	O
.	O
Der	O
Kohlenicuxen	O
markt	O
erfreute	O
s	O
!	O
ch	O
ciiie	O
»	O
lebhafteren	O
Kauflust	O
.	O
König	B-ORG
Ludwig	I-ORG
(	O
+	O
6000	O
Jt	O
auf	O
202	O
600	O
Jt	O
)	O
,	O
Ewald	B-ORG
(	O
+	O
1500	O
.	O
«	O
auf	O
218	O
000	O
Jt	O
)	O
,	O
Graf	B-ORG
Schwerin	I-ORG
(	O
+	O
5000	O
M	O
auf	O
118	O
760	O
.	O
«	O
)	O
,	O
Johann	B-ORG
Dei	I-ORG
melsberg	I-ORG
auf	O
neu	O
auftauehende	O
Angliederungs	O
-	O
gerüchte	O
(	O
+	O
3000	O
.	O
«	O
auf	O
40	O
800	O
Jt	O
)	O
,	O
Heinrich	B-ORG
(	O
+	O
3500	O
.	O
«	O
auf	O
83	O
000	O
Jt	O
)	O
,	O
T	B-ORG
r	I-ORG
i	I-ORG
e	I-ORG
r	I-ORG
I	I-ORG
-	I-ORG
III	I-ORG
(	O
+	O
1000	O
.	O
«	O
auf	O
36	O
000	O
,	O
«	O
)	O
,	O
Langenbrahm	B-ORG
(	O
+	O
1760	O
Jt	O
auf	O
50	O
760	O
Mark	O
)	O
,	O
Adler	B-ORG
(	O
-	O
J	O
-	O
2000	O
Jt	O
auf	O
52	O
000	O
Jt	O
)	O
,	O
Carolus	B-ORG
Magnus	I-ORG
(	O
+	O
1300	O
Jt	O
auf	O
20	O
500	O
.	O
«	O
)	O
und	O
Admiral	B-ORG
(	O
-	O
J	O
-	O
4100	O
Jt	O
auf	O
18	O
800	O
Jt	O
)	O
sowie	O
die	O
linksrheinischen	O
Werte	O
Diergardt	B-ORG
(	O
+	O
1500	O
Jt	O
auf	O
44	O
250	O
Jt	O
)	O
,	O
Moers	B-ORG
(	O
+	O
1000	O
.	O
«	O
auf	O
29600	O
Jt	O
)	O
und	O
W	B-ORG
i	I-ORG
l	I-ORG
h	I-ORG
e	I-ORG
l	I-ORG
m	I-ORG
i	I-ORG
n	I-ORG
e	I-ORG
M	I-ORG
e	I-ORG
v	I-ORG
i	I-ORG
s	I-ORG
s	I-ORG
e	I-ORG
n	I-ORG
(	O
-	O
)	O
-	O
1000	O
Jt	O
auf	O
31	O
500	O
Jt	O
)	O
standen	O
im	O
Vordergründe	O
des	O
Interesses	O
.	O
Lothringen	B-ORG
-	I-ORG
Aktien	I-ORG
447	O
%	O
wurden	O
vorüber	O
gehend	O
rege	O
umgesetzt	O
.	O
Der	O
Rraunkohlenkuxen	O
-	O
markt	O
ist	O
im	O
allgemeinen	O
ruhiger	O
geworden	O
,	O
dagegen	O
macht	O
sich	O
für	O
Zukunfts	B-ORG
-	I-ORG
Aktien	I-ORG
rege	O
Nachfrage	O
geltend	O
,	O
die	O
den	O
Kurs	O
um	O
70	O
%	O
auf	O
498	O
%	O
hob	O
.	O
—	O
Keine	O
Ausdehnung	O
den	O
Stinnes	B-ORG
-	I-ORG
konzern	I-ORG
»	O
auf	O
die	O
tscheehi	O
Nrhc	O
JHontan	O
-	O
indti	O
Mrie	O
.	O
Nachdem	O
bereits	O
kürzlich	O
von	O
deutscher	O
Seite	O
die	O
Gerüchte	O
über	O
eine	O
Interessenahiue	O
des	O
Stinnes	B-ORG
-	I-ORG
konzerns	I-ORG
an	O
der	O
tschechischen	O
Montanindustrie	O
dementiert	O
worden	O
sind	O
,	O
wird	O
nunmehr	O
auch	O
von	O
der	O
Generaldirektiou	O
der	O
Witkowitzer	B-ORG
Bergbau	I-ORG
-	I-ORG
und	I-ORG
Eisenhüttengesellschaft	I-ORG
bestätigt	O
,	O
daß	O
alle	O
Nachrichten	O
über	O
irgendwelche	O
Ver	O
kaufsverhandlungen	O
mit	O
Hugo	B-PER
Stinnes	I-PER
jeglicher	O
Begründung	O
entbehren	O
.	O
—	O
Howaldts	B-ORG
-	I-ORG
Werke	I-ORG
A	I-ORG
.	I-ORG
-	I-ORG
G	I-ORG
.	I-ORG
Kiel	B-LOC
.	O
Auf	O
An	O
frage	O
teilt	O
die	O
Verwaltung	O
mit	O
,	O
daß	O
eine	O
Kapitalserhöhung	O
nicht	O
geplant	O
,	O
daß	O
der	O
Geschäftsgang	O
aber	O
nach	O
wie	O
vor	O
ein	O
guter	O
sei	O
.	O
Im	O
übrigen	O
wird	O
auf	O
die	O
Mitteilung	O
im	O
Prospekt	O
verwiesen	O
,	O
der	O
seiner	O
Zeit	O
bei	O
Gelegenheit	O
der	O
Einführung	O
der	O
Aktien	O
an	O
der	O
Berliner	B-ORG
Börse	I-ORG
veröffent	O
licht	O
worden	O
ist	O
.	O
—	O
Deutsche	B-ORG
Niles	I-ORG
-	I-ORG
Werke	I-ORG
Aktiengesell	I-ORG
schaft	I-ORG
in	O
Berlin	B-LOC
-	I-LOC
Wei	I-LOC
ßensee	I-LOC
.	O
Nachdem	O
infolge	O
der	O
in	O
Nr	O
.	O
309	O
der	O
B	B-ORG
.	I-ORG
B	I-ORG
.	I-ORG
-	I-ORG
Z	I-ORG
.	I-ORG
geschilderten	O
Vorgänge	O
die	O
Beschlußfassung	O
über	O
die	O
Genehmigung	O
der	O
Jahresrechnung	O
ausgesetzt	O
worden	O
war	O
,	O
beruft	O
der	O
Aufsichtsrat	O
eine	O
neue	O
Generalversammlung	O
auf	O
den	O
11	O
.	O
August	O
ein	O
,	O
die	O
der	O
Bilanz	O
und	O
der	O
Gewinnverteilung	O
sowie	O
dem	O
Abschluß	O
von	O
Interessen	O
vertrügen	O
ihre	O
Genehmigung	O
er	O
teilen	O
