T940621.68.270	an Land ziehen	figuratively	Zur Eunet-Klientel zählen nicht nur Kunden wie IBM . Soeben <b>zog</b> die deutsch-französische Datenübermittlungs-Tochter , so Telekom- Sprecher Schawinski , auch einen 200 Millionen Mark schweren Dienstleistungs-Auftrag für die dänischen Kollegen von DansNet <b>an</b> <b>Land</b> . Anfang kommenden Jahres folgt bereits der nächste Streich : Dann werden Telekom und France Telecom ihre Abteilungen Datex P ( deutsch ) und Tanspac ( französisch ) aus den eigenen Konzernen ausgliedern , um sie in einem neuen Gemeinschaftsunternehmen namens Atlas zusammenzuführen .
T961123.58.217	an Land ziehen	figuratively	Deshalb erhalten sie von den Finanzämtern die internen Unternehmensdaten über Ertrag und Gewinn , um die Kammerbeiträge zu berechnen . Neben den klassischen Aufgaben in der Berufsausbildung und beim Außenhandel haben sie sich staatliche Aufgaben im Gutachterwesen <b>an</b> <b>Land</b> <b>gezogen</b> . Gleichzeitig handeln sie als " Selbstverwaltung der Wirtschaft " und werden - einzige Ausnahme unter den öffentlich-rechtlichen Körperschaften - nicht von den Rechnungshöfen geprüft .
T930715.5.173	an Land ziehen	figuratively	Geld aus Gras " Mister Gras " wird er genannt , weil er die werbemäßig geniale Idee hatte , Wimbledon in Halle zu kopieren und auch noch das Daviscup-Finale <b>an</b> <b>Land</b> zu <b>ziehen</b> . Wir hören das Gras wachsen auf Seite 15
T901008.41.105	an Land ziehen	figuratively	In Erfurt wehren sich Bürger dagegen , die Erfurter Altstadt - dieses einmalige Flächendenkmal in Thüringen - zur Einflugsschneise verkommen zu lassen , nur damit der Frankfurter Flughafen entlastet wird . In Erfurt hat sich die Grüne Liga eine ehemalige KGB-Villa für Initiativen und Projektgruppen <b>an</b> <b>Land</b> <b>gezogen</b> . Solche " Grünen Häuser " entstehen auch in Chemnitz und Dresden .
T981021.228.225	an Land ziehen	literally	Der Angetrunkene wurde durch einen Spaziergänger und einen Polizisten geborgen , wie ein Polizeisprecher mitteilte . Gemeinsam gelang es beiden , den bewußtlosen Mann aus der Mitte des Gewässers <b>an</b> <b>Land</b> zu <b>ziehen</b> . Die Feuerwehr bracht den 46jährigen in ein Krankenhaus .
T901009.158.104	an Land ziehen	figuratively	Bis Jahresende werden 150 » RewatexanerInnen « in West-Berlin auf die neue Aufgabe umgeschult , weitere 500 im nächsten Jahr . Diverse Vorverträge mit Hotels und Verwaltungseinrichtungen sind bereits <b>an</b> <b>Land</b> <b>gezogen</b> . » Es müßte mit dem Teufel zugehen , wenn dieses Geschäft nicht brummt « , sagt Maly , » da braucht man in Berlin doch bloß die Augen aufzumachen .
T910311.42.93	an Land ziehen	figuratively	Der Stellvertreter hielt seinem Regierungschef auch dann noch den Schild , als es um die haarige Frage der Finanzierbarkeit all der schönen rot-grünen Entwürfe vor allem im Bereich Kultuspolitik und Wohnungsbau ging . Eichel " schwamm " , doch Fischer <b>zog</b> ihn schnell <b>an</b> <b>Land</b> : " Wir werden doch den Nachtragshaushalt des Landes nicht zusammen mit der Landespressekonferenz beraten . Da bitte ich um Verständnis .
T890816.128.77	an Land ziehen	literally	Sie bekümmert in erster Linie die wachsende Zahl großer Sportboote . Die BesitzerInnen großer Yachten brauchen nämlich aufwendige Vorrichtungen an den Ufern , sogenannte " Slip-Anlagen " , um die Boote <b>an</b> <b>Land</b> zu <b>ziehen</b> und wieder zu Wasser zu lassen . Immer mehr Uferabschnitte würden dafür bebaut , klagt Straub .
T990315.229.322	an Land ziehen	figuratively	Jetzt haben ihm Köpenicker Kommunalpolitiker in gewisser Hinsicht nachgeeifert und durch freche Selbstdarstellung ebenfalls einen Coup gelandet . Sie <b>zogen</b> einige Fördermittel der Europäischen Union <b>an</b> <b>Land</b> . Nicht irgendwelche , sondern die für " Sporthäfen im Ostseeraum " .
T930205.251.191	an Land ziehen	figuratively	Ein Sieg der Reimänner gegen die 05er ist hier unbedingt einzuplanen . Einen vermeintlich dicken Fisch hat sich Verbandsligist Bergedorf 85 für Sonntag <b>an</b> <b>Land</b> <b>gezogen</b> . Dann nämlich ist um 14.30 Uhr der VfL Bochum an den Sander Tannen zu Gast .
T960604.130.195	an Land ziehen	figuratively	Seitdem spielt der Sponsor die beleidigte Leberwurst . Mit dem Titel hofft der TSV nun , entweder die Siegener Wirtschaft in Zugzwang zu bringen oder in letzter Sekunde einen ganz neuen Sponsor <b>an</b> <b>Land</b> zu <b>ziehen</b> . Der " Verkauf " des Endspiels für knapp 20.000 Mark an die SG Praunheim und der Anteil aus den TV-Übertragungskosten ( 25.000 Mark ) bringt zwar etwas Geld in die leere Kasse , doch um Kräfte wie Doris Fitschen , Karina Sefron und Louise Hansen halten zu können , bedarf es eines deutlich höheren Etats .
T970808.126.257	an Land ziehen	figuratively	Von den 350 Mitarbeitern sind 100 Professoren und 150 Doktoren . Allein im Bereich der Grundlagenforschung <b>zogen</b> sie im letzten Jahr 50 russische Stipendien <b>an</b> <b>Land</b> und etwa ein Dutzend internationale in Kooperation mit Ausländern . Der Brain-Drain , den die russische Intelligenz und patriotische Kräfte geradezu beschwörend an die Wand malen , fällt niedrig aus .
T940216.90.284	an Land ziehen	figuratively	Seine erste Million verdiente der gebürtige Berliner , der heute 73 Jahre alt wird , in den sechziger Jahren mit der Auto-Arzt-Plakette . Die zweite Million <b>zog</b> " Käpt 'n Bodo " mit dem Lachsack <b>an</b> <b>Land</b> . Stolz verweist Thiele , der mit seiner 30jährigen Frau am Tegernsee und in Cannes lebt , auf 120 Millionen verkaufte Lacher .
T880216.70.157	an Land ziehen	figuratively	Großaufträge Peking ( dpa ) - Bundesdeutsche Unternehmen haben im China-Geschäft neue dicke Fische <b>an</b> <b>Land</b> <b>gezogen</b> . Die Mannesmann Demag AG ( Duisburg ) hat nach langwierigen Verhandlungen einen Auftrag im Wert von rund 400 Millionen DM über die Lieferung der Schmelzanlagen für ein Stahlwerk in der ostchinesischen Stadt Tianjin ( Tientsin ) unter Dach und Fach gebracht .
T941026.110.272	an Land ziehen	literally	Überhaupt seien die Bestimmungen nirgendwo so fischfreundlich wie in Deutschland . Der Fisch dürfe nicht nach kanadischer Waldläufermanier schwungvoll mit der Angel <b>an</b> <b>Land</b> <b>gezogen</b> werden . Nein , der Angler muß sich schon die Mühe machen , ihn im Wasser bis in Ufernnähe zu drillen und dann mit einem Kescher aufzuheben .
T951031.133.293	an Land ziehen	figuratively	Die Ehrenrunde wollte kein Ende nehmen , das Publikum tobte beglückt , und inzwischen schien sich sogar Andrej Lomakin wohlzufühlen . Zweimal in Folge haben die Eisbären nun gewonnen , unversehens den Anschluß zum Tabellenmittelfeld hergestellt und hoffen künftig auf noch mehr Vergnügen , denn sie haben einen weiteren Russen <b>an</b> <b>Land</b> <b>gezogen</b> , der bisher in der zweiten amerikanischen Liga spielte . Golabschjuk heiße der Mann von den Milwaukee Admirals , behauptete EHC-Coach Billy Flynn zunächst , mußte dann aber einräumen , daß es sich um einen gewissen Alexander Galschenjuk handele .
T930715.84.174	an Land ziehen	figuratively	So ein Rasen wirft mehr Dividende ab als manches Festpapier auf einer Bank . Man muß eben erst einmal auf die Idee kommen , Klein- Wimbledon aus dem westfälischen Boden zu stampfen , ein drittes Rasenturnier ( neben Queens und dem besagten Wimbledon ) auszurichten und auch noch das Daviscup-Viertelfinale an diesem Wochenende zwischen Deutschland und dem tschecho-slowakischen Tennisbündnis <b>an</b> <b>Land</b> zu <b>ziehen</b> . Ein grandioser Werbe- Gag ?
T961111.170.214	an Land ziehen	figuratively	Berlin ( Vorstand ) - Auch an diesem Wochenende ist dem Wahrheit-Klub , und damit besonders seinen Vorständen , das große Lottoglück versagt geblieben . Mit jeweils einem Treffer in zwei Tips konnten die erwünschten Millionenbeträge nicht <b>an</b> <b>Land</b> <b>gezogen</b> werden . Frau Häusler , Frau Rönneburg und Herr TOM haben daher ihre Karibikreise zum wiederholten Male stornieren müssen .
T970818.153.258	an Land ziehen	figuratively	Doch an duftigen Sommertagen verläßt " Pa " gar oft im Beisein von Lieblingstochter Laura die Hütte , um zum Fischen zu gehen . Und um ein gutes Gespräch mit dem " Dreikäsehoch " <b>an</b> <b>Land</b> zu <b>ziehen</b> . Laura , sie war die braunzöpfige und mandeläugige Gefährtin meiner frühen Jahre : Verächterin der Zimperlichkeit , ein Mädelchen der Tat , das ( trotz Frau Carolines Endlospredigt ) die Sonnenhaube verweigert , widerspricht , in Bredouillen gerät und zerrupft aus ihnen hervorgeht , und Gottes Wort , welches den puritanisch-müffelnden Faltenwürfen des Reverends oder der Lehrerin entweicht , innovativ auszulegen weiß .
T960905.218.202	an Land ziehen	figuratively	Gerade erst sind VertreterInnen von ADtranz , einer Gemeinschaftsfirma von Daimler-Benz und der schwedisch-schweizerischen ABB , aus der Ukraine zurückgekommen . Dort <b>zogen</b> sie mit Hilfe von Bundeskanzler Kohl den 220 Millionen umfassenden Entwicklungsauftrag für eine neue Elektrolok <b>an</b> <b>Land</b> . Und vor wenigen Wochen jubelten Siemens und ADtranz gleichermaßen , denn sie bekamen den 650-Millionen-Zuschlag für den U-Bahn-Bau im chinesischen Schanghai .
T961221.59.208	an Land ziehen	literally	In der Ostsee ergatterten die Deutschen eine Fangmenge von 150.000 Tonnen Fisch - gut 5.000 Tonnen mehr als 1996 . Vor allem mehr Dorsch und Sprotten dürfen <b>an</b> <b>Land</b> <b>gezogen</b> werden . In der Nordsee wurden die Quoten dagegen gesenkt , so daß in deutschen Netzen 2.000 Tonnen weniger Fische landen dürfen .
T970811.209.255	an Land ziehen	figuratively	So schlägt Werner Gegenbauer , ein leicht überdurchschnittlicher Spieler , den Golfball im Club am Wannsee , dem traditionellen Treff der politischen und wirtschaftlichen Elite der Stadt . Bei manchen Aufträgen , die Gegenbauer in den vergangenen Jahren <b>an</b> <b>Land</b> <b>zog</b> , mögen derartige Beziehungen zumindest nicht hinderlich gewesen sein . Gegen die Vorbehalte der Bezirksverwaltung bekam die Gegenbauer-Tochter Custos 1995 den Zuschlag für die Parkraumbewirtschaftung in Spandau .
T940402.78.326	an Pranger stehen	figuratively	Innerhalb der " Demokratischen Partei der Linken " , Nachfolgeorganisation der KP , wird der Ruf nach Ablösung des erfolglosen und völlig charismafreien Vorsitzenden Achille Occhetto immer lauter . Innerhalb der Anti-Mafia-Bewegung " la Rete " <b>steht</b> deren Gründer und Führer Leoluca Orlando , noch vor acht Monaten triumphal zum Bürgermeister von Palermo gewählt , wegen des Scheiterns seiner Partei an der Vierprozentklausel ebenso <b>am</b> <b>Pranger</b> wie bei den Grünen Carlo Ripa di Meana , der durch Konzessionen an die Bündnispartner " Die Fortschrittlichen " die eigene Identität und damit seine Stammkundschaft verloren hat . Formell sollen die Gespräche über die Regierungsbildung sowie Besetzung der Ämter und Ausschüsse erst nach Ostern beginnen ; die erste Sitzung von Senat und Abgeordnetenhaus ist für den 15. April anberaumt .
T980429.196.324	an Pranger stehen	figuratively	Preisträgerinnen sind die Algerierin Nadjet Bouda für die unabhängige Jugendorganisation R. A. J. ( Rassemblement-Actions-Jeunesse ) , die Sri Lankanerin Hetti Samanmalee für das Frauenrechtskollektiv von Textilarbeiterinnen in den Freihandelszonen " Da Bindu " und , für die bundesweite Initiative " Aktion Courage " - SOS Rassismus , die ehemalige SPD-Bundestagsabgeordnete Brigitte Erler . Damit <b>stehen</b> erstmals bei der Vergabe des Preises , der zur Überwindung der Ungerechtigkeit im Nord-Süd-Verhältnis gestiftet wurde und der bislang vor allem an prominente Oppositionelle wie einst Nelson und Winnie Mandela ( 1988 ) oder die birmesische Regimekritikerin und Friedensnobelpreisträgerin Aung San Sunkyi ( 1994 ) ging , auch Mißstände in Deutschland <b>am</b> <b>Pranger</b> : Während die Bremer Jury das Projekt " Schule ohne Rassismus " lobte , an dem bundesweit über 100 Schulen beteiligen , kritisierte die deutsche Preisträgerin Erler gestern die Gewöhnung " an rassistische Ungeheuerlichkeiten " . Als Beispiel nannte sie " öffentliche Aussagen , nach denen Ausländer als immer krimineller gestempelt werden .
T950117.116.327	an Pranger stehen	figuratively	EU-Kommissare sind vom Umtausch ausgeschlossen Auch wenn es für einige Kommissare ziemlich ungewohnt und wenig schmeichelhaft ist , so <b>am</b> <b>Pranger</b> zu <b>stehen</b> , auch wenn der Kommissionspräsident wie ein getretener Hund aufjaulte , unterm Strich hat die Kommission durch die Anhörungen an Profil gewonnen . Zum ersten Mal waren die Spitzen der europäischen Verwaltung gezwungen , sich als Persönlichkeiten mit unterscheidbaren Ideen vorzustellen .
T890427.171.329	Atem anhalten	figuratively	Begleitend zum " Comic Book Confidental " läuft bis Mitte Mai im Sputnik Wedding eine ausgedehnte Reihe mit " Comic " - Filmen . Da muß der Kulturmuffel den <b>Atem</b> <b>anhalten</b> , wenn Batman in Aktion tritt , Dick Tracy sein Zwei-Kanal - Armbanduhr-Funkgerät mit Atombatterie in Betrieb nimmt und Supergirl gegen die surrealen Special Effects der achtziger Jahre zu kämpfen hat . Eine ausführliche " Schmutz- und Schund " - Berichterstattung darüber wird auf den ' La Vie ' - Tagesprogrammseiten erfolgen .
T920729.112.342	Atem anhalten	figuratively	Nebenbei wurden dabei auch mehrere Wohnungen durchsucht , den Durchsuchungsbefehl erbrachte die Polizei erst im nachhinein , in einigen Fällen behauptet sie bis heute , Durchsuchungen hätten gar nicht stattgefunden . Seit Wochen verfolgt Polens Öffentlichkeit nun schon mit <b>angehaltenem</b> <b>Atem</b> , wie Polens Polizei und Staatsanwaltschaft etwas aufzuklären versuchen , was offenbar gar kein Verbrechen ist . Denn Monika Kern , 17jähriges Töchterlein Kerns , ist nicht etwa entführt worden , sondern schlicht verliebt und mit ihrem Angebeteten , der seither von der Polizei gesucht wird , durchgebrannt .
T930708.21.346	Atem anhalten	literally	Der Muslimanin ist die Angst noch anzumerken . Sie und die anderen Lagerinsassen hatten den <b>Atem</b> <b>angehalten</b> , als der Jeep an der Eingangstür des Lagers vorgefahren war . Die Türen klappten , fünf Männer , " ihre Maschinenpistolen im Arm " , waren langsam ausgestiegen und hatten die Eingangstür des Flüchtlingslagers von Capljina , wo in 61 Waggons der deutschen Reichsbahn über 260 Flüchtlinge untergebracht sind , geöffnet .
T971117.34.358	Atem anhalten	figuratively	" Das ist doch jetzt die Kernfrage " , sagt Joschka Fischer oben am Rednerpult und macht eine winzige Kunstpause . Die Delegierten des grünen Parteitages unten im Festsaal der Stadthalle von Kassel scheinen kollektiv den <b>Atem</b> <b>anzuhalten</b> . Entsetztes Schweigen .
T930625.70.344	Atem anhalten	figuratively	Das Verlieren hat etwas Vertrautes , etwas Heimeliges an sich , während das Gewinnen mit einem Gefühl der Übelkeit verbunden ist . Wer in verschiedenen Lebensabschnitten kurz den <b>Atem</b> <b>angehalten</b> und Bilanz gezogen hat , wird festgestellt haben , daß der Verlust immer größer ist als der Gewinn . Verlieren ist nichts Schmachvolles ; im Gegenteil , es ist ein heroischer Akt , der uns in seiner Vertrautheit beruhigt und uns moralisch festigt .
T870508.31.343	Atem anhalten	figuratively	Diepgen hat sich als ostpolitisches Würstchen entpuppt , als Currywurst , außen würzig , innen pappig . Und Mompers SPD-Opposition ist ein Wackelpudding , der eben in Windrichtung zittert : Soll jetzt etwa die Weltgeschichte den <b>Atem</b> <b>anhalten</b> , weil auch Momper empört absagt ? Diepgen hat eine Politik gemacht , als ob Ost-Berlin gerade an ihm , dem moralisch-anrüchigen CDU-Politiker aus dem Berliner Sumpf , interessiert sei .
T920102.159.340	Atem anhalten	figuratively	Das Atomwaffenarsenal stimme für das Jahr 1992 angstvoll , meinte Kruse gestern in seiner Neujahrspredigt in der Marienkirche . Unter Hinweis auf den Krieg in Jugoslawien sagte er , wer auf » unsere Welt sieht , muß den <b>Atem</b> <b>anhalten</b> « . Kruse betonte , Gewalt , wie wir sie » mit Erschrecken in unserem Lande « erlebten , sei » ein Ventil der Angst « .
T960328.125.353	Atem anhalten	figuratively	Das fand ich sehr bemerkenswert . In vielen Ihrer Filme gibt es so einen Moment , wo man den <b>Atem</b> <b>anhält</b> . Das Bild wird schwarzweiß und steht fast still , während ein anderer Teil des Bildes schnell weiterläuft .
T910517.108.333	Atem anhalten	figuratively	" ' De Volkskrant ` ( Holland ) : " Rotterdam hatte den <b>Atem</b> <b>angehalten</b> . Erwartet wurde , daß die United-Fans alles kurz und klein schlagen würden .
T970526.220.355	Atem anhalten	figuratively	Wir sind dabei - mit Kamera . Wenn Bremen den <b>Atem</b> <b>anhält</b> und tja - das ist nun die Frage . Läßt sich der " King of Pop " von Henning Thriller-Scherf umarmen ?
T911101.71.337	Atem anhalten	figuratively	Dank an Wolf Biermann Über die Bekenntnisse des kleinen Untertanen Sascha A. , der einfach nichts wußte Sascha A. , der " Stasi-Spitzel " - da haben viele den <b>Atem</b> <b>angehalten</b> und gefragt , kann er das auch belegen , der Biermann , ist die Akte auffindbar , ist er nicht ein wenig zu weit gegangen ... Paart sich jetzt die Egozentrik , die wir dem Künstler Biermann immer verziehen haben , mit einer übermäßigen Prise Altersstarrsinn ? Wenn man ein klares Wort spricht , dann sagen die , auf die die Kritik zielt , da müsse doch differenziert werden , macht sich Biermann bei seiner derzeitigen Tournee über die Leute lustig , die sich nicht trauen zu widersprechen .
T950307.102.364	Atem anhalten	literally	Die erste Aufregung der Liberalen war berechtigt , wie sich nach Lektüre des Buches nun zeigt . Der Christdemokrat vergleicht die FDP mit griechischen Philosophen aus der Schule der Kyniker , die über Selbstmord grübelten und sich töteten , indem sie den <b>Atem</b> <b>anhielten</b> oder aufhörten zu essen : " In diesem Zustand befindet sich zur Zeit die FDP . "
T900131.234.338	Atem anhalten	figuratively	Er stört die trügerische Ordnung einer geschlossenen kleinen Welt , und ohne daß er ein Wort sagt , hassen sie ihn schon und reden das Schlimmste über ihn , denn er könnte ja besser sein als sie , im Bett und bei der Arbeit . Koettlitz und sein Ensemble machen das schwierige Stück so leicht , so stimmig , so zärtlich und so kalt , daß die Zuschauer , wie Faßbinder es wollte , in ein Wechselbad von Gefühlen gestürzt werden , daß sie den <b>Atem</b> <b>anhalten</b> und heulen können . Die Bühne ( Wolfgang Cäsar ) ist in schwarz gehalten , offen .
T940607.214.360	Atem anhalten	figuratively	Allerdings ist das Unternehmen fast zu genau gedacht und zu perfekt ausgeführt , um noch in eine Theateraufführung zu passen . Man möchte als Zuschauer den <b>Atem</b> <b>anhalten</b> , um nur ja nicht zu stören . Aber das ist nichts anderes als die Rückseite des Ernstes , mit dem sich das Ensemble diesem Stück zugewandt hat .
T911203.106.335	Atem anhalten	literally	Sie zerstreute sich ebenso schnell wie sie aufgestiegen war . Im ersten Augenblick mußte ich den <b>Atem</b> <b>anhalten</b> . Aber ich hatte die Explosion erwartet , und daher kam ich schneller zu mir als die anderen .
T960315.274.352	Atem anhalten	literally	Um nach Alphaville zu gelangen , muß man auf der Südtangente in Richtung Castello Branco fahren . Hierbei durchquert man die Vorstädte und ein Industriegebiet , wo man lieber den <b>Atem</b> <b>anhält</b> , und wechselt über auf das andere Ufer des Tiete , dieses neuzeitlichen Styx am Stadtrand von Sao Paulo . Was dann vor einem auftaucht , ist die bislang verrückteste Ausgeburt aller Versuche , aus dem Gefühl der Unsicherheit Kapital zu schlagen : In einer " umweltlich korrekten " Zone liegt ein von hohen Mauern umgebener Siedlungskomplex , der sich in Luxus , Stille und Geborgenheit sonnt .
T941022.186.361	Atem anhalten	figuratively	" Das " River Cafe " , Water Street 1 , direkt am East River und in unmittelbarer Nähe der Brooklyn Bridge gelegen , bietet , so will uns die Pressemappe glauben machen , einen " Ausblick , bei dem die Welt den <b>Atem</b> <b>anhält</b> " . Einen entscheidenden Vorteil hat die Originalkulisse also in jedem Fall : Während Gottschalk und Koschwitz mit aufgeklebten Tapeten den Eindruck einer Skyline im Hintergrund lediglich vortäuschen , müssen hier einfach nur die Gardinen von den Fenstern geholt werden .
T960801.270.351	Atem anhalten	figuratively	Dasselbe mit uns zu tun , legitimiert durch ein wenig Sozialkritik , wird wohl oberste Absicht von Regisseur Simon Bare sein . Aber zweifellos durchlebt man Eau de la vie zehn Minuten lang mit <b>angehaltenem</b> <b>Atem</b> . Als Abschluß ein Film für alle : The Lounge Bar .
T931209.72.347	Atem anhalten	figuratively	Der erste Millionär sitzt schon hinter Gittern Brasiliens Reiche haben allen Grund , den <b>Atem</b> <b>anzuhalten</b> . Vor fast einem Jahr , am 29. Dezember 1992 , mußten sie mit ansehen , wie der Garant ihrer Interessen , Ex- Präsident Fernando Collor , wegen Korruption aus dem Amt gejagt wurde .
T950606.83.362	Atem anhalten	literally	Damit entsteht , auf den ersten Blick , ein chaotisches Mischwerk aus Religion und Okkultismus . Aum-Brüder und - Schwestern meditieren mit dem Ziel , schwerelos in der Luft zu hängen oder unter Wasser sehr lange den <b>Atem</b> <b>anzuhalten</b> , aber auch , um den nächsten Weltkrieg zu überleben . Die Sekte hat in wenigen Jahren etwa 10.000 aktive Anhänger gefunden .
T920129.69.341	Atem anhalten	literally	Von Oliver Fahrni Während Algier den <b>Atem</b> <b>anhält</b> unter der Bleikappe der " Securite militaire " , bereitet sich draußen , an den Gestaden des " Club des Pins " , die alte Einheitspartei FLN ein Begräbnis erster Klasse . Ein letztes Privileg .
T910327.204.336	Atem anhalten	literally	Nur am anderen Rand - zur Straße hin , bei den Bäumen - werden Bettler geduldet . Ich gehe zu dem Bäumchen gegenüber dem Haupteingang : Müllsack ( mit Decken gefüllt ) auf die feuchte Erde , Pappschild und Hut ( Baskenmütze ) in Position und dann den <b>Atem</b> <b>anhalten</b> . Nun muß etwas geschehen , doch was ?
T961022.102.350	Atem anhalten	literally	Radoslav steht auf , schleicht im Dunkeln zur Wohnungstür . Mit <b>angehaltenem</b> <b>Atem</b> linst der 20jährige durch den Spion . Falls die Polizei kommt , weiß er , was zu tun ist .
T980131.159.354	Atem anhalten	literally	Never hold your breath ! - Nie den <b>Atem</b> <b>anhalten</b> ! Auge in Auge mit Warren lasse ich mich runter , Druckausgleich , einatmen , ausatmen , Druckausgleich .
T960613.95.348	Atem anhalten	figuratively	Alarmbereitschaft für die " National Guard " . Das ganze Land würde den <b>Atem</b> <b>anhalten</b> wie zuletzt im Golfkrieg . Oder während des 0 .
T971031.331.357	Atem anhalten	figuratively	Aber die europäische Raumfahrt ist ein Projekt internationaler Arbeitsteilung , da sind nationale Untertöne tabu . Ein mißglückter Start ist ein Mißerfolg aller , und so hielten alle auch in Bremen gestern den <b>Atem</b> an , als kaum mehr als 30 Sekunden vor dem Starttermin der Count-down <b>angehalten</b> wurde . Bange Minuten vergingen , bis bekannt wurde , ein Spannungsabfall beim Umschalten auf die Stromversorgung an Bord sei die Ursache gewesen .
T910611.126.334	Atem anhalten	figuratively	Von Frieder Reininghaus Zuvorderst ist die hinreißende Musik zu rühmen : Lothar Zagrosek und das Gewandhausorchester legten eine Figaro-Ouvertüre vor , daß man den <b>Atem</b> <b>anhalten</b> mußte . Trotz großem Apparat für das riesige Leipziger Opernhaus schwirrte das Brio aus , daß es eine helle Freude war .
T971001.251.356	Atem anhalten	figuratively	Keine Hemmung auch vor satten Vibrati und schleifenden Intervallen : Paganini läßt grüßen . Zwischendurch gibt es immer wieder Phasen mit Tonnuancierungen , die uns den <b>Atem</b> <b>anhalten</b> lassen : Zum Beispiel den Schluß des ersten Satzes der G-Dur-Sonate . Schöner kann man eine Geste des Abschieds kaum gestalten .
T891113.114.331	Atem anhalten	figuratively	Immer wieder diese Bilder . In solchen historischen Situationen , wo die Ereignisse sich überschlagen und die Welt den <b>Atem</b> <b>anhält</b> , da hat vor allem das Radio die Nase vorn . Denn während man im Stau steht , weil die Ladas und Trabis die Straße verstopfen , ist man stets dabei , zeitgleich sozusagen .
T960309.51.387	auf Abstellgleis stehen	figuratively	Sie selbst waren entweder Langzeitarbeitslose oder sogenannte schwer Vermittelbare . Auch die Koordinatorin und die vier Sozialarbeiter , die den Betreuern in Rollenspielen zeigen , wie sie auf Fahrgäste zugehen sollen , <b>standen</b> lange Zeit <b>auf</b> dem sozialen <b>Abstellgleis</b> . Sonst hätten sie die Arbeit nicht bekommen .
T930325.153.380	auf Abstellgleis stehen	literally	Berlin . Zehn Züge der U-Bahn- Linie 7 , die ansonsten zwischen Rudow und Spandau verkehren , <b>stehen</b> <b>auf</b> dem <b>Abstellgleis</b> . Als Grund der vorübergehenden Aussonderung gab die BVG die durch einen Radbruch verursachte Entgleisung eines U-Wagen-Zuges an .
T970929.108.391	auf Abstellgleis stehen	figuratively	Daß seine Berater lange Zeit auf ihn eingeredet haben , man könne doch auch gut mit den Islamisten an der Spitze leben , aber man jetzt froh ist , daß die Armee ihnen den Garaus gemacht hat ? Wird Kohl Yilmaz nur wiederholen , was Kinkel seinem Amtskollegen Cem kürzlich in Bonn gesagt hat , nämlich daß die Türkei " keineswegs <b>auf</b> dem <b>Abstellgleis</b> " <b>stehe</b> , aber erst einmal " ihre Hausaufgaben machen " müsse , um an die EU-Tür zu klopfen ? So ungefähr wird das Gespräch Kohl-Yilmaz laufen .
T920222.116.376	auf Abstellgleis stehen	literally	Ein neues Gesicht ist immer willkommen . Über Nacht <b>steht</b> der SUGAR <b>auf</b> einem <b>Abstellgleis</b> neben der eingleisigen Hauptstrecke . Bei Tagesanbruch geht es weiter .
T960506.116.381	auf Abstellgleis stehen	figuratively	Es führe zur Ungleichbehandlung der Regionen und vergrößere damit die sozialen Schere zwischen dem reichen Norden - Katalonien und Baskenland - und dem armen Süden Spaniens . Vor allem die sozialistisch regierten Autonomien wie Andalusien , Castilla de la Mancha und Extramadurien wollen jetzt nicht länger zusehen , wie die Nationalisten Stück für Stück mehr Kompetenzen erhalten , während sie <b>auf</b> dem <b>Abstellgleis</b> <b>stehen</b> und nur dann mehr Rechte bekommen , wenn diese in den Verhandlungen mit den Nationalisten mit abfallen . Die Baskisch Nationalistische Partei ( PNV ) und die katalanischen Convergencia i Unio ( CiU ) stören diese Vorwürfe nur wenig .
T921208.169.375	auf Abstellgleis stehen	figuratively	Wird dann , vor dem Hintergrund verbesserter Sicherheitsstandards und verschlechterter Luftqualitäten , die Diskussion um das Atom neu eröffnet , hätten die Atombefürworter bessere Karten als heute . Der Ausstiegszug <b>stände</b> <b>auf</b> dem <b>Abstellgleis</b> . Marco Carini
T971119.279.392	auf Abstellgleis stehen	literally	Mittlerweile wurden 14 Züge geliefert . Zehn davon <b>stehen</b> <b>auf</b> dem <b>Abstellgleis</b> . Die S-Bahn weigert sich , sie per Endkontrolle abzunehmen .
T960502.200.382	auf Abstellgleis stehen	figuratively	betr. : " Ohne ideologische Scheuklappen " von Manuel Kiper , taz vom 25. 4. 96 [ ... ] Manuel betreibt das Geschäft der Betreiber : Wir <b>stehen</b> weder in der medizinischen Gentechnik <b>auf</b> dem <b>Abstellgleis</b> , noch verpassen wir eine " Enzymdebatte " . Letztere gibt es nicht , sie wird von ihm postuliert , um seine Absichten zu untermauern , erstere wird geführt .
T900709.184.370	auf Abstellgleis stehen	literally	Wriezen . Sieben Waggons mit chemischen Abfällen , die offenbar seit Jahren <b>auf</b> einem <b>Abstellgleis</b> des Bahnhofs von Wriezen im Bezirk Frankfurt / Oder <b>stehen</b> , sollen nach alarmierenden Zeitungsberichten nun schnellstmöglich entsorgt werden . Wie die Reichsbahndirektion am Freitag mitteilte , ergab eine Überprüfung , daß in der Vergangenheit von allen 274 Gütern Proben entnommen worden waren .
