id;description;VIO
1063321217039634;"Kann diesem ""Dresden Drecksvolk  ""  einer mal was von deutscher geschichte erzählen Thema Mauerbau und so ??Integration von Bundesländern in deutschland,  ... habe selten so gelacht !! Mein Mitleid hat dieser Mensch !!!";False
1134596179912137;Sie könnte ein Vorbild sein und Muslime in ihr nicht bewohndes Haus in der Uckermark aufnehmen;False
1105422296162859;Schweineblut und fertig;False
1069224583115964;die Schwaben sind von Gestern! Ach, es ist doch alles nicht so schlimm!;False
991252777579812;"Beide Parteien haben Argumente,  die man nicht von der Hand weisen kann. Schaut man sich allerdings die Fluchtursachen an, kommt man auf hauptsächlich wirtschaftliche Gründe. Zu sagen,  es sei kein Asylgrund, behebt aber nur zeitweilig den Strom von Flüchtlingen. Der eigentliche Grund wird aber nicht angetastet. Der Grund ist der Kapitalismus und unser wirtschaftliches zugrunde richten der Regionen. 
Warum nehmen wir nicht einfach mal ein paar Milliarden in die Hand und erschaffen Bewässerungssysteme in Afrika und erschaffen ihnen dort eine Lebensgrundlage, anstatt mit unseren Billigprodukten die heimische Wirtschaft zu unterwandern. Das Freihandelsabkommen zwischen Europa und Afrika hat kein Aufsehen erregt, hat aber selbe Ausmaße wie TTIP.
Stabilisieren wir den nahen Osten und verhängen wir Waffenembargos in den Gebieten. 
Wir müssen vom profitorientiertem Denken hinweg, zu einem sozialem Denken, die jedem Weltbürger gleiche Chancen gewährt. Kein wirtschaftliches Wachstum zugunsten weniger,  sondern zugunsten aller und die Welt wird fluorieren. 
Solange Religion Fanatiker hervorbringt, muss sie verboten werden. Der Glaube und jeder Streit um höhere Instanzen verhindert,  dass die Menschheit zusammenwächst. Die Menschheit ist vielleicht einfach noch nicht bereit für Religion. 
Solange wir diese, und viele Probleme mehr nicht beheben,  ist jede Lösung die wir für den Moment finden,  nur ein Aufschieben des Problems.";False
960980247273732;Korrekt Leo Mania, hinter Pegida und Konsorten steckt wirklich nur Abschaum und arbeitsscheues Gesindel, gut erkannt;False
1111624882209267;4,3 Tsd. Aufrufe und nur 424 Gefällt mir Angaben!Ganz ehrlich ich verstehe euch nicht.Angst?!Vor was.Meint ihr es ändert sich was bloß vom zuschauen.Das ist unsere Nationalhymne, kann man da nicht Gefällt mir drücken!;False
1065977723440650;Frank Geißler Aber ich muß doch sehr bitten, ich bin auch Rentnerin, 65 Jahre und ich leide keineswegs unter Altersstarsinn. Mein Freund, wirf mal nicht alle Rentner in einen Topf ich weiß sehr wohl. was für ein unglaublicher Rechtsbruch von unserem Politbüro begangen wird  und es sind bei weitem mehr Rentner, die das auch genau wissen, als Du glaubst. Also zügel Deine Worte-;False
1063229780382111;Sehr gut !;False
982667858438304;Die Merkel hat ganz Europa in den Abgrund getrieben!!! Sie gehört hinter Gitter! !!!!!;False
855026827869075;"Ein gutes hat das ganze mit den Promis  ,sie kommen dann nicht mit der Ente Bombenalarm oder sollte womöglich kurz vorher so eine Meldung ein gehen . Die  Promis sehen das sicherlich eher als Verkaufveranstaltung  für ihre CD  die haben alle Dollerzeichen in den Augen ..Aber ich hab noch nie gehört das ein Türke vom Gröhnemeyer  oder so eine CD gekauft hat .  ;)";False
855063134532111;Rosalie Brehme;False
862053730499718;Martin,geh auf dein Trampolin,du depp;False
1012238182147938;Das haut rein. Bin gespannt auf deinen Mega Umsatz ??????????????;False
1065882913450131;ARD und ZDF können ja Karl Eduard von Schnitzler einstellen. Er war ja sehr engagiert und passt genau zu Frau Merkels Staatsfernsehen.;False
883015605070197;http://www.volksstimme.de/nachrichten/magdeburg/1439109_Bis-Ende-des-Jahres-rund-980-Unterkuenfte-noetig.html;False
1111429585562130;Die Veröffentlichung der Affäre trifft Bonde zu einem denkbar ungünstigen Zeitpunkt: Am Sonntag hatten sich Grüne und CDU auf die Ressortverteilung für die neue grün-schwarze Regierung geeinigt. Demnach geht das Ministerium für Ländlichen Raum an die CDU. Bonde wäre theoretisch noch als Finanzminister infrage gekommen. Der Grünen-Politiker schrieb in dem sozialen Netzwerk aber, dass er bereit sei, unterhalb der Ministerebene weiter Verantwortung für das Land zu übernehmen. http://www.bild.de/politik/inland/winfried-kretschmann/baden-wuerttemberg-affaere-gruene-45614706.bild.html;False
1105674109471011;""" Deutschland hat ewigen Bestand ,es ist ein kerngesundes Land ! Mit seinen Eichen ,seinen Linden werd ich es immer wiederfinden ! ""   .....Gastfreundschaft hin oder her , wir dürfen nicht zu viel gestatten sonst sind wir selbst irgendwann nur noch Gäste !!!!";False
862028687168889;Mustafa Al - Khasib , Humor hast du ja wohl oder hast du einen Clown gefrühstückt. Belassen wir's dabei viele Grüße;False
2142;erschießen und fertig;True
1063653440339745;Sieht aus wie ein Krebsgeschwür. Das Berlin auch ein roter Fleck ist,hängt damit zusammen,daß genau dort unsere Führung sitzt,die zum denken zu blöd ist.;False
1096342987070790;Zu blöde die paar Leute da fort zu bringen........;False
882739545097803;Passt genau zu dem Bericht über den, von unseren ach so traumatisierten Fachkräften aufgebauten Drogenring, die Gegend stimmt auch, Zwickau, Plauen und Umgebung hieß es im Polizeibericht!;False
1105641276140961;Up?ímnou soustrast z CZECH rep.;False
882850098420081;In China ist ein Sack Reis umgefallen! !!!!;False
876863245685433;Für 1000 Euro oder weniger gehen ganz viele Leute arbeiten. Die, die nicht arbeiten - gehen können oder aus welchen Gründen auch immer nicht gehen - sind nicht immer gleich Faulenzer. Heutzutage werden Arbeitskräfte oft sehr ausgenutzt, für weniger als 1000 Euro. Würden unsere Jugendliche oder junge Leute die ohne Job dastehen oder in einem schlecht bezahlten arbeiten müssen, mal besser gefördert und unterstützt werden hätten wir auch viel mehr Fachkräfte, dazu bräuchten wir wirklich keine Leute aus dem Ausland. Aber schon mit dieser Aussage des Fachkräftemangels zeigt uns unser Staat für wie blöd er sein Volk hält.;False
1052567274781695;DRESDEN ist groß und die Linken/GRÜNEN nehmen jedes Mittel was sich ihnen bietetjedes;False
989379264433830;"Für das ""Fuzzies welcome"" Bildchen auf deinem Profilbild gibts ein Fleisskärtchen. Für die Erwähnung der ""BLÖD"" Zeitung noch eins. Wenn du jetzt noch deinen Namen fehlerfrei tanzen kannst, darfst du dir nen Lutscher aus dem Körbchen nehmen.";False
1096347890403633;Die ganze Brut muß abgeschoben werden.;True
935353676503056;"Na, wir wollen doch jetzt nicht eingeschnappt sein, oder gehen uns die Argumente aus? 

Erstmal vorweg: sämtliche Links und Belege habe ich dazugeschrieben, um mir nicht anhören zu müssen ich erfände mir alles und biege die Realität so wie sie mir gefällt. Nötigung als Begriff ist so negativ konnotiert, dass dort eine Provokation von Ihrer Seite aus nicht von der Hand zu weisen ist. Aber wir wollen uns ja jetzt auch nicht mit Nebensächlichkeiten aufhalten, nicht wahr? :)

Als letzten Punkt, da ja anscheinend keine Antwort zu erwarten ist: Dass der Islam oder jede andere Religion ein Garant für immanente soziales und wirtschaftliches Prekariat sei, ist kein Allgemeinwissen. 

Es ist Humbug, den sich Leute zurechtbiegen um diese komplexe Welt auf einfache Art und Weise erklären zu können. Leute wie Sie gehören leider zu der Gattung Person, die an einem differenzierten Diskurs nicht interessiert sind. Ich versuche eben nicht, unter ""meinesgleichen"" (wer das wohl sein mag?) zu bleiben, sondern eben über vertikale und horizontale Grenzen hinweg einen Austausch zu ermöglichen. 

In diesem Sinne hoffe ich, der ein oder anderen Person vielleicht nicht die Augen, aber die Gedankenwelt für komplexe Probleme - und es sind Probleme - geöffnet zu haben. Cheerio!";False
960882043950219;alle fragen sich warum das nicht gemacht wird, obwohl vom Gesetz vorgeschrieben? Deutschland schafft sich ab...;False
1010208205684269;Eddie, lecker dein Mojito, trink noch einen oder zwei...;False
855004577871300;https://www.youtube.com/watch?x-yt-cl=84411374&v=0nb3NRoRr2M&x-yt-ts=1421828030&feature=player_embedded;False
876406035731154;"Ich finde folgenden Absatz in dem verlinkten Artikel bezeichnend für die jetzige Situation in der BRD: ""Die Deutschen würden weniger, dafür werde Deutschland  bunter."" Ist ja irgendwie kein Wunder: wenn man lieber Ausländer integrieren will anstatt die heimischen Bürger zu fördern, dann darf man sich nicht wundern wenn irgendwann ein Enkel des Herrn Özdemir Bundeskanzler wird und der Anteil der deutschstämmigen in der BRD unter 30% sinkt.... Gottseidank werd ich das nimmer erleben!";False
985373734834383;Wer auch immer behauptet, wir wären in der Minderheit, hat entweder Scheuklappen vor den Augen,  oder den totalen Realitätsverlust! Einen erfolgreichen Abend....für ein Islam freies Deutschland!;False
874568719248219;http://youtu.be/m3U38xBdw8k;False
1134159486622473;....kommt darauf an was die von Flüchtlingen versteht.Solche.die wie in Düsseldorf die Halle anzünden & nicht mal Flüchtlinge sind.Nein Danke....Eher lieber ein Obdachlosen.....;False
1018198641551892;http://www.fdesouche.com/676957-merkel-envisage-daller-chercher-les-migrants-en-turquie;False
1095911750447247;Die denken wirklich das wir nur auf Sie gewartet haben;False
991350727570017;D?kujeme vám za vaši solidaritu !!;False
1035143329857423;Karlsruhe grüßt Dresden!;False
855006801204411;MY HOME IS GERMANY :) I HAVE  TWO NATIONALPASS TURKISH / GERMAN ?????? I LOVE GERMANY.  GET OUT PEGIDA DUDES HAHA;False
855207844517640;PEGIDA FOR EVER !;False
960947643943659;"Richtige Einschätzung... ;-)
In meinem Beruf sind alle Menschen gleich zu behandeln.  Nicht nach Herkunft, Religion und Hautfarbe. ....";False
1056490514389371;Niemals diese spakken, ich will das meine Kinder ohne Angst aufwachsen können. Wenn ich diese Fratzen schon sehe, kommt mir die Wurst.;False
855149664523458;Warte auf die nächste Bravo! Hab gehört da ist ein Starschnitt von Butz Lachmann drin;False
1105657842805971;"Auf keinen Fall,lassen wir das zu.""Merkel muss so schnell,wie möglich weg und die Gutklascher gleich mit"".Armes Deuschland.";False
1035137589857997;"Schmeißt die Asylanten raus macht die grenzen zu
Schützt unser Volk denn von denen seit ihr gewählt";True
882991455072612;Sollen mal in den eigenen Reihen suchen.;False
982908085080948;"darüber wurde natürlich nicht berichtet dass die Polizei mit Steine und Beton beworfen wurde... in den Medien werden NUR die Bilder gezeigt wie die ungarische Polizei sich gewehrt hat... das Ganze wurde schön umgedreht --> die ""böse Polizisten"" haben die ""arme Menschen"" mit Wasserwerfer und Tränengas attackiert... ich frage nur wie die deutsche Polizei reagieren würde in diese Situation...";False
1065846350120454;Nicht wählen ist das ungünstigste, wenn man Widerstand gegen die Altpartein leisten will, da der Grundbetrag, von welchem die Prozente jeder Partei berechnet werden sich nicht an den Stimmen der möglichen Wahlberechtigten orientiert, sondern an der Menge der tatsächlich abgegebenen Stimmen. Da hilft nur die Methode, wie über mir genannt, wenn man davon ausgeht, dass die Wahl nicht getürkt wird . . .;False
993581520680271;Reine Wirtschaftliche Interessen. Die Amis wollen mit ihrem Gendreck unbedingt mehr nach Europa. Wollen Geld machen. Profit regiert die Welt. Und das wollen die Säcke, die Welt beherrschen. Billig herstellen und für teuer veräußern. So funktioniert der Kapitalismus. Die Flüchtlingsflut ist dabei enorm hilfreich, billige Arbeitskraft, Ablenkung und Destabilisierung.;False
1018216421550114;Marcel Müller Das hat mit Neid garnichts zu tun. Und kriegen sie mal eine Weiterbildung, die was hilft. Ich habe in diesem Jahr an einem Bewerbungstrainig teilgenommen. Also erzählen sie mir hier nicht, was ich tun soll.;False
1134208033284285;Das müssen sie Frau Merkel jedem selbst überlassen, ob man will oder nicht;False
935442703160820;Ja, sie haben aber bis zum heutigen Tag nichts dagegen unternommen!;False
985426038162486;Jannik Heinicke;False
1111338555571233;SAGTE JA, ES GIBT VIELE ANALYSEN DAZU.;False
1097371233634632;Haben die alle Angst um ihr Auto?;False
925629287475495;Tempolimit-Fake, für Argumente seit ihr leider nicht zu haben. dafür seit ihr leider zu verbohrt.;False
1055325321172557;"Kennt ihr das Lied "" Deutschland ist "" ????? Das sind wir !!!!";False
985473661491057;Super Bilder - ABER - Live dabei sein ist schöner!^^;False
862021237169634;Ah okay, werde dies später versuchen :);False
855112697860488;Bitte lasst den Hass nicht siegen! :( das bringt doch eh alles nichts.  So hart es auch klingt.;False
876357239069367;"Fachkräfte (y) ;)";False
989186374453119;"Super Gegendarstellung !

Das macht ihr in letzter Zeit sehr gut.";False
935754273129663;immer das gleiche;False
1063667503671672;Heidi, in NRW halten die das Rekermaß schon alle ein. Eine Armlänge Abstand zum Mathebuch...;False
876440709061020;Wer Rechte hat, so wie viele immer sagen und schreiben, der hat auch immer viele Pflichten ! ! ! Immer ! ! ! Egal wer ! Das ist ein Naturgesetz !;False
966726833365740;Hagen Graebner , was rauchst Du ??;False
876251902413234;Vielleicht kommen die Fachkräfte aufgrund der hohen Steuern und verantwortungslosen Politik nicht nach Deutschland und Österreich?;False
935283239843433;"Seit wann sind ""heilige Schriften"" jedweder Art nach wissenschaftlichen Maßstäben valide? Und seit wann gilt Allgemeinwissen als fundierte ""Wahrheit""? Leute, Leute. Bis jetzt ist der Rücklauf ja eher wertfrei.";False
960894250615665;aber ne überlegung wärs wert ...zumindestens für 2 generationen und da könnte man dann immer noch in ruhe überlegen, wies weiter geht ...;False
1065844990120590;vielleicht braucht die Bundeszentrale für politische Bildung etwas mehr bildung?;False
1069103569794732;Mal ganz ehrlich, der Herr Kretschmann kommt mir sehr verdächtig vor , entweder ist er etwas verwirrt oder aber er nimmt auch solche guten Mittelchen ala Volker Beck ! Er kann Fragen nicht folgen, gibt merkwürdige Antworten, ja holla die Waldfee, und solche Menschen regieren ein Bundesland, nee danke , wer diese Leute an die Macht gebracht ist auch irgendwie nicht ganz bei Trost, noch dazu diese Kompost Partei, die sollte schnell entsorgt werden, besser ist das .;False
1134072226631199;Wäre mal sinnvoll das Sie sich mit denen trifft von Köln oder dem Abgebrannten Haus und auch welche bei sich aufnimmt!! Dann will ich sie so was sagen hören!;False
855027527869005;https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/p296x100/10915289_874301379277965_2651694620644247593_n.jpg?oh=5a95428ab088f90ddfb1f8f0d0959478&oe=55302822&__gda__=1433137276_0d08befa86d80666af8f0e694f0924d0;False
982738771764546;Na wartet nur mal alle ab wie die sich benehmen wen sie in Deutschland sind und es nicht so geht wie sie es gerne hätten;False
1111365278901894;arbeitengehn hilft;False
1057080920996997;"Massenabschiebung??? Wohl eher Massenverarsche... ??????

Rudolf Stainer";False
1038637276174695;Da soll sich doch die Polizei mal mit der PEGIDA in eine Reihe stellen! Das wäre Das Zeichen!;False
982646611773762;"Und genau so werden die armen Verfolgten dann bei uns ihre ""Rechte"" einfordern. Das wird lustig. Silvester an 365 Tagen im Jahr????????
Ich freue mich schon auf die Schlagzeilen ????";False
855118581193233;klein Benno, ich mach platz....nicht das große Stöckchen, das schaffst du nicht;False
982656621772761;das ist ein Vorgeschmack auf das was uns erwartet;False
1035117096526713;Live dabei zu sein ist immer ein Erlebnis. Und das bei dem Wetter. Der Anrufer aus Nürnberg einfach nur wiederlich. Bis zum nächsten mal! Pegida lebt weiter und nur das zählt.;False
1056605824377840;Hier : Der Zentralrat der Vollidioten unter sich !;False
1007298535975236;wie ich mit irgendwer spreche. Deutschland ist nicht dein eigenes Land sonden unser Land.;False
935306229841134;diese Messerei lässt sich aber nur durch die ethnische Zuggehörigkeit erklären;False
1096009710437451;Ich weiß, sorry! Ich hab zwar deutschen Passport, aber weiß nicht mehr, ob es ein Grund ist, stolz zu sein. Ihr habt wirklich Arschkarte bekommen, durch die blöden und frechen Deutschen Polit-Schmarotzen!!!;False
1152578964780525;"Genau!
Da die Gewerkschaften samt ihrer Dachorganisationen schamlos AfD-Bashing betreiben und damit auch den Interessen ihrer Mitglieder zuwider handeln, bin ich nach vielen Jahren einfach ausgetreten.
Basta!";False
1043620725676350;http://www.epochtimes.de/politik/deutschland/t-online-umfrage-offenbart-60-prozent-der-deutschen-wuerden-jetzt-afd-waehlen-a1279976.html;False
1012390598799363;Jimmy Knopf , alles was der Herr Altmann geschrieben hat , stimmt 100% . Was nützt es  , wenn ich die Bibel auswendig hersagen kann  jeden Sonntag in die Kirche gehe und bete , aber nicht danach lebe . Der Weihnachtsmarkt gehört schon immer dazu und es wird nicht nur gefressen und gesoffen . Es ist eine schöne , alte Tradition und die Kinder freuen sich auch . Möchten Sie das alles abschaffen ? Vielleicht möchten Sie Weihnachten ganz abschaffen ? Die Zeiten haben sich geändert , wir haben uns als Kinder über selbstgestrickte Socken gefreut , das war nach dem Krieg .       Grüsse aus Mannheim            :);False
993499207355169;aber bitte nicht so weit rechts ,das du links wieder rauskommst;False
991240897581000;Die Dummschwätzer in der Regierung gehören abgelöst...Altmaier Merkel u.Co. viele Jahre haben se geschlafen...;False
1055905544447868;Deren Trinkwasser muss mit Wirksamkeit einer Antibabypille versetzt werden, die haben außer Sex zu vollziehen nichts zu tun, natürlich werden die immer mehr! Arbeit auf den Feldern und im Handwerksbereich fördern, die sollen mal erfahren was Arbeit ist!!!;False
888397217865369;Ich Wähle AfD !!!;False
982733891765034;Gott schütze Ungarn!;False
1012417532130003;"[@IND] Zum 25. Jahrestag der DDR (1974) wurde ein Emblem in Form eines Vexierbildes geschaffen, das bei näherem Hinsehen einen ""heraushängenden Pferdekopf"" erkennen ließ. Wunderbare Designleistung! Zum Leidwesen der Partei- und Staatsführung war es schon DDR-weit verbreitet und konnte nicht mehr zurückgenommen werden.";False
960924357279321;"Mach was dagegen. Von ""Nichts"" kommt ""Nichts""";False
1063299323708490;Jaegermeister??;False
861973280507763;Und das ist auch gut so ????????;False
1035129836525439;"""Durchgezählt"" bestimmt nur 500 gezählt.";False
982664825105274;Steinzeitschmarotzer!!!!!;False
1095902490448173;"damit machen sie sich immer beliebter ;) die Tage stand doch irgendwo im Netz, das Iraker ihrer Kinder auf die Strasse gelegt haben um das von Schleppern versprochene  Haus zu bekommen :(  Kinder spielen bei denen keine Rolle, die produzieren ja genug :(";False
1091826477522441;"#PEGIDA #Syrien #InformiertEuch 

(...)Rückeroberung der IS-Hochburg - Russland nimmt mit USA Rakka ins Visier(...)

Beeilt euch, die nach Europa ""geflohenen"" Fachkräfte scharren schon mit den Füßen, sie wollen zu ihren Frauen und Kindern zurück und Aufbauarbeit leisten! (y)

Die syrische Regierung schätzt den Schaden auf 200 Milliarden Dollar, es gibt Arbeit ohne Ende!

(...)Nach der Rückeroberung Palmyras bereiten sich Russland und die USA nach Angaben aus Moskau gemeinsam auf die Bekämpfung der IS in deren wichtigster Hochburg Rakka vor.(...)

http://www.handelsblatt.com/politik/international/rueckeroberung-der-is-hochburg-russland-nimmt-mit-usa-rakka-ins-visier/13382496.html";False
1121907364514352;Die kennen Wort Toleranz nicht aber Gewalt;False
1010248259013597;Dumm nur das Deutschland auch dazu gehört....;False
876331022405322;Unser Land braucht nicht nur Leute die studieren!!!! Wir brauchen vor allem Menschen, welche mit ihren Händen arbeiten!!!! Oder glauben sie, dass sich ein sogenannter Akademiker morgens um 3Uhr an den Ofen stellt und Brötchen bäckt, ihr Auto repariert, oder ihre Wohnung renoviert?????????;False
925805664124524;Ich drücke ganz fest beide Daumen, dass Frau Festerling die Wahl gewinnt und Dresden als erste Stadt Deutschlands, eine vernünftige und nicht manipulierte Bürgermeisterin bekommt, die sich wagt auch mal die Wahrheit auszusprechen und nicht vor der Obrigkeit duckmäusert.;False
1096685987036490;Was fuer ein Gesocks;False
1112209192150836;Und? Was ist nun gegen's Sofaliegen einzuwenden? Was habt ihr in Dresden eigentlich auszustehen? Wohlstandsverwahrlosung reicht nicht für eine glaubwürdige Opferinszenierung, eure Show ist lächerlich. Nichts als lächerlich.;False
1064442566927499;Wir Sachsen wir sind helle das weeß de ganze Welt ...;False
1112029988835423;Harald Bode wenn sie wüßten, wieviele menschen derselben meinung sind, wie die bürger aus dresden. hier in hannover haben die menschen noch vor monaten nur hinter vorgehaltener hand geschimpft und nun bekomme ich jeden tag mit, dass dieses leise schimpfen immer lauter wird. es passieren hier soviele schreckliche dinge und das rüttelt die menschen wach, dass es mit mundhalten nicht getan ist. hier schimpfen auch schon soviele ausländer (mein wurzeln sind ausländisch), die hier schon viele jahre leben und super integriert sind auf diesen wahnsinn der läuft. ich warte jetzt mal die wahl im sept. ab und dann wird sich zeigen, wieviele menschen hier unzufrieden sind, denn bei einem kreuzchen braucht keiner angst vor diffamierung haben :-);False
1057017891003300;masse xD hahahaha;False
982763475095409;Es ist unser Land, aber nicht unsere Bundesregierung! Eine solche würde nämlich zum Wohle ihres Volkes handeln...;False
1092030407502048;Sarajevo 1992.;False
982680751770348;Wir verdanken H;False
855060734532351;Seht es doch mal so : jede menge Menschen werden kommen ...wegen der musik . Sonst würden sie es wieder auf den nächsten montag verschieben wegen wetter keine lust und bla. Ihr profitiert auch davon.;False
1093379637367125;In der JVA Chemnitz sitzt Sieglinde Baumert in BEUGEHAFT, weil sie sich weigert zu zahlen und Vermögensauskunft zu geben!!! Mir droht das gleiche - ich nutze nichts und zahle keinen Cent.;False
1010705718967851;Sehe ich genauso genauso Heike. Wenn nur eine kleine Gruppe, ganz spontan, sowas machen würde, denke ich das sich ganz schnell viele Passanten anschließen würden. Natürlich müsste man sicherstellen, das die Merkel und Konsorten auch im Amt sind. Das wäre aber leicht heraus zufinden. ??;False
951589704879453;Richtig so.;False
1056530597718696;was war ist doch Wurscht, was zählt ist, was gegenwärtig getan wird.;False
1066221073416315;Sehrt gut. Dan bitte anfangen mit Mein Kampf.;False
982736538431436;Laut Verfassungsschutz sind KEINE IS-Kämpfer unter den Flüchtlingen eingereist ! Ist doch wohl absolut lächerlich ! Genauso könnte ich sagen, in der Wüste schneit es .;False
855146984523726;oh oh das ist ja wohl Mega Peinlich. Erst dem Rassismus vorschieben , am besten einem Pegida Anhänger und dann war es der eigene Zimmer Asylbewerber aus Erithrea . Scheiße ,aber wo ist jetzt das Gedenken und Nachdenken?;False
855123961192695;Ist ein Stinkefinger wenn ich es Dir erklären darf. Aber Fielmann hätte Abhilfe für Dich.;False
876305859074505;"wenn Pegida - zur Reduzierung der Einwanderung führt - dann ist das doch Top!  und keine ""Schuld""";False
854997507872007;Montag ist PEGIDA Tag.;False
2102;Ulrich Commergcon du gehörst in die Gas........ !!!! Eine Schande für uns als Folk;True
1063291037042652;MERKEL, Roth, Stegner, Maas und der Rest der Politikerpest haben mitgestochen;True
982701001768323;Wer keinen Respekt vor Grenzen hat...;False
991298137575276;Ach! wäre ich nur nicht so weit weg von euch, würde ich auch mit begeisterung  mitmarschieren !;False
1053643641340725;Ja, der Graben in Deutschland wird immer tiefer. Aber solange die Eliten in Deutschland und Europa ihre Politik gegen die Interessen der Bevölkerung fortsetzen, d.h. als ersten Schritt nicht die Zuwanderung stoppen, wird die Kluft zu immer größeren Teilen der Bevölkerung auch immer größer werden. Und wenn die demokratschen Institutionen versagen, wird der Kampf am Ende auf der Straße ausgefochten.;True
2170;Mitn Luftgewehr immer rein in die Horde. Schön hoch ansetzen, sah weiter weg aus;True
861978740507217;Pro PEGIDA!!!!!!!!!;False
876550079050083;Wenn Zuwanderung ein Geschäft ist dann alle nach Griechenland , Solidarität Grenzenlos .;False
982640528441037;Wir haben Ungarn so viel zu verdanken. Sehr stark von Orbàn das er nicht zurückweicht! ????;False
1055301207841635;Na dann wird ja richtig lustig bei uns in Deutschland;False
982643531774070;Hallo merkt ihr eigentlich ,wen ihr euch hier ins Land holt ???;False
935321696506254;Der Vogel ist im Kasten hoffentlich bleibt das so. Nun muß man deren Moscheen schließen die Hass und Gewalt gegen ethnische Deutsche Predigen und aus unseren Land werfen. Sogenannter Frühlingsputz ist dringend nötig;True
1063667860338303;"Jetzt ist der Zeitpunkt gekommen wo wir gerne alle ""Ossis"" hier hätten ???? Die trauen sich wenigstens";False
925330630838694;Die wird's eh nicht , da wird's ein Wahlbetrug sondergleichen geben;False
876441712394253;Jau;False
861963127175445;schmeist den Fake doch mal raus hier;False
982669145104842;Und das sind die so genannten armen Flüchtlinge die im Erika zu uns gebeten hat.. na da sag ich nur prost Mahlzeit. Kann man nur hoffen das jetzt die so genannten gutmenschen mal begreifen was für protalen und skrupellosen Leuten sie hier jeden Tag ein herzliches willkommen zu ruft.. schämt euch.;False
925541977484226;Na ja, Deine Seite sagt alles. Dein Geschreibsel auch. Schönes Leben noch, Höfle.;False
854996301205461;Sehr gut!;False
855047554533669;Und Sachsen will den Stundenlohn der Gegendemonstranten auf 25,- erhöhen.  Das kann doch alles nicht mehr wahr sein!!;False
982743955097361;Ordnung herstellen, warnen und dann Schußbefehl, eine deutliche Sprache die auch verstanden wird, Gut hin oder her - wir haben es nicht mit notleidenden Menschen zu tun - hier steckt ein religiöser Wahnsinn dahinter - wir müßen und wir wollen uns nicht vereinnehmen lassen - deshalb handeln soweit wir noch dazu in der Lage sind -.;True
985366821501741;ich bin soooooo stolz auf Euch;False
855016004536824;Wird auch Zeit. Das was LEGIDA und deren Ordner gestern geliefert haben war unter aller Gürtellinie.;False
1035355203169569;Ich bin beeindruckt von euch bei der Kälte , ist aber wohl nichts gegen die Kälte die uns die Regierigen aus Berlin spüren lassen , diese Scheindemokraten in ihrer pseudo Regierung . Ihr seid wundervoll ????????????????????;False
1069140416457714;Ist der noch fit in der Birne?;False
862584300446661;"Gibt es bei dir keine Zeitung? Muss 
wohl so sein, denn sonst wüsstest du, dass diese Zahlen utopisch sind.";False
1111329755572113;"Was für eine Integration? Asyl ist ein "" ....... vorrübergehendes Obdach für Kriegsflüchtlinge und politisch Verfolgte"" . Vom bleiben ist nicht die Rede!! Und wenn in ihrer Heimat kein Krieg mehr ist, müssen Sie wohl wieder zurück. Diese Zeit werden Sie wohl mit dieser Lösung überleben. Und wer sich darüber beschwert was menschenwürdig ist, der soll mal so manchen Hartz4, oder Aufstocker fragen wie diese vom ""Amt"" behandelt werden. Darüber regen sich Viel zu wenige auf.";False
1052567614781661;Neuköln muss wieder deutsch werden;False
960858790619211;Top Antwort!!!!!;False
855001714538253;Kevin Günther;False
991368037568286;More than 20000;False
882712981767126;Die kommen später;False
876837442354680;Zuwanderung von Fachkräften? Gib es denn so was? Doch wohl eher von Hartz 4 - Empfängern!!!;False
989414167763673;„Asyl. Die Flut – Wo soll das enden?“ Video von COMPACT-Live in Dresden- https://www.compact-online.de/compact-tv-asyl-die-flut-wo-soll-das-enden-video-von-compact-live-in-dresden/;False
1063779943660428;Das Problem liegt das da wo rot anfängt die Aufgaben von rechts nach links gerechnet werden... So ein Mist auch!;False
982736175098139;"Jetzt zeigen die meisten ""Flüchtlinge"" ihr wahres Gesicht. Gewalt pur.";False
855204047851353;Selber schuld... dann sollte man an Wahlen teilnehmen und nicht hinterher meckern.;False
1010245472347209;"Herr Genemann , ich stimme Ihnen zu ,das viele Flüchtlinge vor dem IS fliehen. Doch ist es die Pflicht unserer Regierung, nicht nur Flüchtlinge vor Trittbrett-Wirtschaftszuwanderer zu trennen ,sondern dies in einen legalen und kontrollierten Rahmen zu gewährleisten.Was unter Frau Merkel in Gang gesetzt wurde ist weder legal noch kontrolliert. Es ist doch Fakt und nicht zu leugnen..mittlerweile strömen „ vielfach unregistriert, auch Hunderttausende von jungen muslimischen Männern nach Deutschland.....
UND das sind ALLES Pazifisten...? 
Die Gefahren, eines ‚hausgemachten‘ Terrorismus, nehmen mit jedem jungen Mann zu, der den auch in Deutschland aktiven Werbern des militanten Islamismus auf den blutigen Leim geht. Das darf man , bei aller Nächstenliebe , nicht aus dem Sinn verlieren. Und da muß schnell gehandelt werden.";False
1056514051053684;Allemal besser als die Kommentare von realitätsfernen klugscheißenden Sozialromantikern, die notorisch  Gegenpositionen einnehmen müssen, selbst wenn die anderen unendlich viele rationale, nachvollziehbare und nachweislich wahre Argumente haben...;False
